Periode,Antal,Recidivhændelser,Uddannelse,Køn,Alder
7,195,0,1,0,1
7,152,0,1,0,2
7,132,0,1,0,3
7,126,0,1,0,4
7,257,0,1,0,5
7,156,0,1,0,6
7,89,0,1,0,7
7,456,0,2,1,0
7,399,0,2,1,1
7,141,0,2,1,2
7,101,0,2,1,3
7,104,0,2,1,4
7,228,0,2,1,5
7,176,0,2,1,6
7,53,0,2,1,7
7,51,0,2,0,0
7,50,0,2,0,1
7,34,0,2,0,2
7,16,0,2,0,3
7,21,0,2,0,4
7,73,0,2,0,5
7,38,0,2,0,6
7,6,0,2,0,7
7,585,0,0,1,0
7,1335,0,0,1,1
7,942,0,0,1,2
7,735,0,0,1,3
7,799,0,0,1,4
7,1641,0,0,1,5
7,1160,0,0,1,6
7,451,0,0,1,7
7,43,0,0,0,0
7,142,0,0,0,1
7,129,0,0,0,2
7,103,0,0,0,3
7,143,0,0,0,4
7,347,0,0,0,5
7,182,0,0,0,6
7,81,0,0,0,7
7,2,0,4,1,0
7,232,0,4,1,1
7,266,0,4,1,2
7,259,0,4,1,3
7,306,0,4,1,4
7,869,0,4,1,5
7,620,0,4,1,6
7,287,0,4,1,7
7,1,0,4,0,0
7,53,0,4,0,1
7,87,0,4,0,2
7,110,0,4,0,3
7,125,0,4,0,4
7,331,0,4,0,5
7,196,0,4,0,6
7,94,0,4,0,7
7,10,0,3,1,0
7,77,0,3,1,1
7,137,0,3,1,2
7,179,0,3,1,3
7,102,0,3,1,4
7,224,0,3,1,5
7,165,0,3,1,6
7,29,0,3,1,7
7,0,0,3,0,0
7,9,0,3,0,1
7,20,0,3,0,2
7,23,0,3,0,3
7,18,0,3,0,4
7,26,0,3,0,5
7,27,0,3,0,6
7,7,0,3,0,7
7,521,2,1,1,0
7,632,2,1,1,1
7,472,2,1,1,2
7,380,2,1,1,3
7,325,2,1,1,4
7,497,2,1,1,5
7,263,2,1,1,6
7,71,2,1,1,7
7,85,2,1,0,0
7,65,2,1,0,1
7,62,2,1,0,2
7,53,2,1,0,3
7,47,2,1,0,4
7,81,2,1,0,5
7,59,2,1,0,6
7,22,2,1,0,7
7,173,2,2,1,0
7,144,2,2,1,1
7,54,2,2,1,2
7,31,2,2,1,3
7,34,2,2,1,4
7,80,2,2,1,5
7,36,2,2,1,6
7,7,2,2,1,7
7,13,2,2,0,0
7,12,2,2,0,1
7,7,2,2,0,2
7,4,2,2,0,3
7,5,2,2,0,4
7,20,2,2,0,5
7,6,2,2,0,6
7,4,2,2,0,7
7,312,2,0,1,0
7,617,2,0,1,1
7,360,2,0,1,2
7,240,2,0,1,3
7,248,2,0,1,4
7,481,2,0,1,5
7,287,2,0,1,6
7,96,2,0,1,7
7,13,2,0,0,0
7,39,2,0,0,1
7,33,2,0,0,2
7,34,2,0,0,3
7,33,2,0,0,4
7,58,2,0,0,5
7,34,2,0,0,6
7,5,2,0,0,7
7,3,2,4,1,0
7,76,2,4,1,1
7,77,2,4,1,2
7,66,2,4,1,3
7,63,2,4,1,4
7,179,2,4,1,5
7,128,2,4,1,6
7,57,2,4,1,7
7,0,2,4,0,0
7,6,2,4,0,1
7,14,2,4,0,2
7,12,2,4,0,3
7,20,2,4,0,4
7,49,2,4,0,5
7,28,2,4,0,6
7,10,2,4,0,7
7,10,2,3,1,0
7,37,2,3,1,1
7,85,2,3,1,2
7,74,2,3,1,3
7,42,2,3,1,4
7,57,2,3,1,5
7,44,2,3,1,6
7,5,2,3,1,7
7,0,2,3,0,0
7,4,2,3,0,1
7,7,2,3,0,2
7,5,2,3,0,3
7,5,2,3,0,4
7,6,2,3,0,5
7,6,2,3,0,6
7,1,2,3,0,7
7,347,3,1,1,0
7,396,3,1,1,1
7,304,3,1,1,2
7,210,3,1,1,3
7,174,3,1,1,4
7,234,3,1,1,5
7,105,3,1,1,6
7,36,3,1,1,7
7,33,3,1,0,0
7,47,3,1,0,1
7,32,3,1,0,2
7,12,3,1,0,3
7,12,3,1,0,4
7,36,3,1,0,5
7,18,3,1,0,6
7,4,3,1,0,7
7,94,3,2,1,0
7,63,3,2,1,1
7,25,3,2,1,2
7,18,3,2,1,3
7,15,3,2,1,4
7,32,3,2,1,5
7,14,3,2,1,6
7,2,3,2,1,7
7,6,3,2,0,0
7,5,3,2,0,1
7,3,3,2,0,2
7,3,3,2,0,3
7,2,3,2,0,4
7,2,3,2,0,5
7,2,3,2,0,6
7,0,3,2,0,7
7,144,3,0,1,0
7,247,3,0,1,1
7,144,3,0,1,2
7,93,3,0,1,3
7,76,3,0,1,4
7,196,3,0,1,5
7,97,3,0,1,6
7,27,3,0,1,7
7,7,3,0,0,0
7,8,3,0,0,1
7,14,3,0,0,2
7,10,3,0,0,3
7,5,3,0,0,4
7,17,3,0,0,5
7,7,3,0,0,6
7,5,3,0,0,7
7,0,3,4,1,0
7,18,3,4,1,1
7,25,3,4,1,2
7,17,3,4,1,3
7,14,3,4,1,4
7,66,3,4,1,5
7,40,3,4,1,6
7,8,3,4,1,7
7,0,3,4,0,0
7,2,3,4,0,1
7,3,3,4,0,2
7,4,3,4,0,3
7,8,3,4,0,4
7,11,3,4,0,5
7,3,3,4,0,6
7,4,3,4,0,7
7,4,3,3,1,0
7,20,3,3,1,1
7,35,3,3,1,2
7,35,3,3,1,3
7,22,3,3,1,4
7,35,3,3,1,5
7,20,3,3,1,6
7,4,3,3,1,7
7,1,3,3,0,0
7,1,3,3,0,1
7,3,3,3,0,2
7,2,3,3,0,3
7,2,3,3,0,4
7,4,3,3,0,5
7,4,3,3,0,6
7,1,3,3,0,7
7,756,4,1,1,0
7,933,4,1,1,1
7,620,4,1,1,2
7,359,4,1,1,3
7,318,4,1,1,4
7,400,4,1,1,5
7,110,4,1,1,6
7,27,4,1,1,7
7,63,4,1,0,0
7,96,4,1,0,1
7,53,4,1,0,2
7,43,4,1,0,3
7,30,4,1,0,4
7,50,4,1,0,5
7,17,4,1,0,6
7,4,4,1,0,7
7,84,4,2,1,0
7,71,4,2,1,1
7,26,4,2,1,2
7,17,4,2,1,3
7,12,4,2,1,4
7,17,4,2,1,5
7,12,4,2,1,6
7,3,4,2,1,7
7,3,4,2,0,0
7,10,4,2,0,1
7,2,4,2,0,2
7,3,4,2,0,3
7,2,4,2,0,4
7,10,4,2,0,5
7,1,4,2,0,6
7,1,4,2,0,7
7,295,4,0,1,0
7,426,4,0,1,1
7,223,4,0,1,2
7,129,4,0,1,3
7,140,4,0,1,4
7,197,4,0,1,5
7,71,4,0,1,6
7,24,4,0,1,7
7,12,4,0,0,0
7,21,4,0,0,1
7,16,4,0,0,2
7,13,4,0,0,3
7,8,4,0,0,4
7,11,4,0,0,5
7,14,4,0,0,6
7,2,4,0,0,7
7,0,4,4,1,0
7,33,4,4,1,1
7,30,4,4,1,2
7,20,4,4,1,3
7,19,4,4,1,4
7,34,4,4,1,5
7,21,4,4,1,6
7,6,4,4,1,7
7,0,4,4,0,0
7,3,4,4,0,1
7,0,4,4,0,2
7,2,4,4,0,3
7,7,4,4,0,4
7,8,4,4,0,5
7,12,4,4,0,6
7,3,4,4,0,7
7,9,4,3,1,0
7,47,4,3,1,1
7,71,4,3,1,2
7,58,4,3,1,3
7,37,4,3,1,4
7,73,4,3,1,5
7,30,4,3,1,6
7,0,4,3,1,7
7,0,4,3,0,0
7,2,4,3,0,1
7,5,4,3,0,2
7,7,4,3,0,3
7,3,4,3,0,4
7,8,4,3,0,5
7,3,4,3,0,6
7,0,4,3,0,7
7,514,1,1,1,0
7,543,1,1,1,1
7,305,1,1,1,2
7,177,1,1,1,3
7,138,1,1,1,4
7,145,1,1,1,5
7,21,1,1,1,6
7,3,1,1,1,7
7,17,1,1,0,0
7,27,1,1,0,1
7,21,1,1,0,2
7,13,1,1,0,3
7,11,1,1,0,4
7,16,1,1,0,5
7,2,1,1,0,6
7,0,1,1,0,7
7,31,1,2,1,0
7,24,1,2,1,1
7,7,1,2,1,2
7,8,1,2,1,3
7,3,1,2,1,4
7,7,1,2,1,5
7,5,1,2,1,6
7,0,1,2,1,7
7,1,1,2,0,0
7,1,1,2,0,1
7,0,1,2,0,2
7,0,1,2,0,3
7,0,1,2,0,4
7,2,1,2,0,5
7,1,1,2,0,6
7,0,1,2,0,7
7,98,1,0,1,0
7,151,1,0,1,1
7,83,1,0,1,2
7,48,1,0,1,3
7,38,1,0,1,4
7,53,1,0,1,5
7,16,1,0,1,6
7,4,1,0,1,7
7,4,1,0,0,0
7,2,1,0,0,1
7,3,1,0,0,2
7,4,1,0,0,3
7,3,1,0,0,4
7,7,1,0,0,5
7,3,1,0,0,6
7,1,1,0,0,7
7,1,1,4,1,0
7,10,1,4,1,1
7,6,1,4,1,2
7,8,1,4,1,3
7,4,1,4,1,4
7,4,1,4,1,5
7,7,1,4,1,6
7,0,1,4,1,7
7,0,1,4,0,0
7,0,1,4,0,1
7,1,1,4,0,2
7,1,1,4,0,3
7,1,1,4,0,4
7,0,1,4,0,5
7,1,1,4,0,6
7,1,1,4,0,7
7,9,1,3,1,0
7,31,1,3,1,1
7,50,1,3,1,2
7,32,1,3,1,3
7,22,1,3,1,4
7,31,1,3,1,5
7,10,1,3,1,6
7,1,1,3,1,7
7,1,1,3,0,0
7,1,1,3,0,1
7,2,1,3,0,2
7,3,1,3,0,3
7,1,1,3,0,4
7,1,1,3,0,5
7,0,1,3,0,6
7,0,1,3,0,7
8,2506,5,1,1,0
8,2396,5,1,1,1
8,2167,5,1,1,2
8,1836,5,1,1,3
8,1756,5,1,1,4
8,4020,5,1,1,5
8,3451,5,1,1,6
8,2656,5,1,1,7
8,790,5,1,0,0
8,750,5,1,0,1
8,585,5,1,0,2
8,498,5,1,0,3
8,486,5,1,0,4
8,1184,5,1,0,5
8,1108,5,1,0,6
8,1075,5,1,0,7
8,2559,5,2,1,0
8,1983,5,2,1,1
8,555,5,2,1,2
8,417,5,2,1,3
8,426,5,2,1,4
8,988,5,2,1,5
8,752,5,2,1,6
8,402,5,2,1,7
8,614,5,2,0,0
8,592,5,2,0,1
8,148,5,2,0,2
8,139,5,2,0,3
8,160,5,2,0,4
8,416,5,2,0,5
8,327,5,2,0,6
8,118,5,2,0,7
8,965,5,0,1,0
8,3479,5,0,1,1
8,3112,5,0,1,2
8,2602,5,0,1,3
8,2810,5,0,1,4
8,7028,5,0,1,5
8,6115,5,0,1,6
8,4060,5,0,1,7
8,132,5,0,0,0
8,830,5,0,0,1
8,881,5,0,0,2
8,784,5,0,0,3
8,1023,5,0,0,4
8,2606,5,0,0,5
8,1906,5,0,0,6
8,1162,5,0,0,7
8,23,5,4,1,0
8,1173,5,4,1,1
8,1644,5,4,1,2
8,1537,5,4,1,3
8,1758,5,4,1,4
8,4667,5,4,1,5
8,3551,5,4,1,6
8,2597,5,4,1,7
8,7,5,4,0,0
8,627,5,4,0,1
8,898,5,4,0,2
8,1003,5,4,0,3
8,1296,5,4,0,4
8,3143,5,4,0,5
8,2129,5,4,0,6
8,1369,5,4,0,7
8,53,5,3,1,0
8,294,5,3,1,1
8,627,5,3,1,2
8,676,5,3,1,3
8,554,5,3,1,4
8,972,5,3,1,5
8,737,5,3,1,6
8,297,5,3,1,7
8,14,5,3,0,0
8,83,5,3,0,1
8,139,5,3,0,2
8,143,5,3,0,3
8,118,5,3,0,4
8,197,5,3,0,5
8,180,5,3,0,6
8,68,5,3,0,7
8,1113,0,1,1,0
8,1125,0,1,1,1
8,899,0,1,1,2
8,721,0,1,1,3
8,596,0,1,1,4
8,1113,0,1,1,5
8,763,0,1,1,6
8,308,0,1,1,7
8,159,0,1,0,0
8,203,0,1,0,1
8,149,0,1,0,2
8,122,0,1,0,3
8,114,0,1,0,4
8,208,0,1,0,5
8,156,0,1,0,6
8,85,0,1,0,7
8,619,0,2,1,0
8,408,0,2,1,1
8,133,0,2,1,2
8,86,0,2,1,3
8,94,0,2,1,4
8,220,0,2,1,5
8,175,0,2,1,6
8,58,0,2,1,7
8,45,0,2,0,0
8,67,0,2,0,1
8,26,0,2,0,2
8,22,0,2,0,3
8,24,0,2,0,4
8,65,0,2,0,5
8,23,0,2,0,6
8,9,0,2,0,7
8,374,0,0,1,0
8,1233,0,0,1,1
8,925,0,0,1,2
8,663,0,0,1,3
8,688,0,0,1,4
8,1599,0,0,1,5
8,1175,0,0,1,6
8,497,0,0,1,7
8,23,0,0,0,0
8,125,0,0,0,1
8,135,0,0,0,2
8,112,0,0,0,3
8,114,0,0,0,4
8,291,0,0,0,5
8,198,0,0,0,6
8,80,0,0,0,7
8,6,0,4,1,0
8,229,0,4,1,1
8,280,0,4,1,2
8,226,0,4,1,3
8,283,0,4,1,4
8,771,0,4,1,5
8,594,0,4,1,6
8,292,0,4,1,7
8,3,0,4,0,0
8,64,0,4,0,1
8,61,0,4,0,2
8,87,0,4,0,3
8,118,0,4,0,4
8,306,0,4,0,5
8,204,0,4,0,6
8,79,0,4,0,7
8,16,0,3,1,0
8,78,0,3,1,1
8,144,0,3,1,2
8,135,0,3,1,3
8,105,0,3,1,4
8,174,0,3,1,5
8,148,0,3,1,6
8,44,0,3,1,7
8,4,0,3,0,0
8,1,0,3,0,1
8,24,0,3,0,2
8,22,0,3,0,3
8,11,0,3,0,4
8,23,0,3,0,5
8,18,0,3,0,6
8,7,0,3,0,7
8,605,2,1,1,0
8,623,2,1,1,1
8,476,2,1,1,2
8,310,2,1,1,3
8,317,2,1,1,4
8,422,2,1,1,5
8,236,2,1,1,6
8,93,2,1,1,7
8,75,2,1,0,0
8,82,2,1,0,1
8,64,2,1,0,2
8,46,2,1,0,3
8,33,2,1,0,4
8,76,2,1,0,5
8,32,2,1,0,6
8,25,2,1,0,7
8,185,2,2,1,0
8,135,2,2,1,1
8,49,2,2,1,2
8,45,2,2,1,3
8,40,2,2,1,4
8,69,2,2,1,5
8,49,2,2,1,6
8,9,2,2,1,7
8,8,2,2,0,0
8,10,2,2,0,1
8,3,2,2,0,2
8,7,2,2,0,3
8,6,2,2,0,4
8,9,2,2,0,5
8,9,2,2,0,6
8,2,2,2,0,7
8,175,2,0,1,0
8,455,2,0,1,1
8,308,2,0,1,2
8,228,2,0,1,3
8,249,2,0,1,4
8,452,2,0,1,5
8,307,2,0,1,6
8,106,2,0,1,7
8,9,2,0,0,0
8,34,2,0,0,1
8,30,2,0,0,2
8,25,2,0,0,3
8,22,2,0,0,4
8,64,2,0,0,5
8,34,2,0,0,6
8,2,2,0,0,7
8,2,2,4,1,0
8,65,2,4,1,1
8,79,2,4,1,2
8,66,2,4,1,3
8,50,2,4,1,4
8,154,2,4,1,5
8,115,2,4,1,6
8,50,2,4,1,7
8,0,2,4,0,0
8,9,2,4,0,1
8,8,2,4,0,2
8,11,2,4,0,3
8,18,2,4,0,4
8,48,2,4,0,5
8,27,2,4,0,6
8,10,2,4,0,7
8,5,2,3,1,0
8,33,2,3,1,1
8,72,2,3,1,2
8,61,2,3,1,3
8,42,2,3,1,4
8,73,2,3,1,5
8,48,2,3,1,6
8,7,2,3,1,7
8,0,2,3,0,0
8,1,2,3,0,1
8,5,2,3,0,2
8,4,2,3,0,3
8,6,2,3,0,4
8,2,2,3,0,5
8,8,2,3,0,6
8,1,2,3,0,7
8,375,3,1,1,0
8,454,3,1,1,1
8,262,3,1,1,2
8,229,3,1,1,3
8,192,3,1,1,4
8,225,3,1,1,5
8,116,3,1,1,6
8,28,3,1,1,7
8,31,3,1,0,0
8,53,3,1,0,1
8,35,3,1,0,2
8,18,3,1,0,3
8,21,3,1,0,4
8,41,3,1,0,5
8,18,3,1,0,6
8,4,3,1,0,7
8,90,3,2,1,0
8,51,3,2,1,1
8,14,3,2,1,2
8,11,3,2,1,3
8,7,3,2,1,4
8,26,3,2,1,5
8,9,3,2,1,6
8,2,3,2,1,7
8,7,3,2,0,0
8,8,3,2,0,1
8,0,3,2,0,2
8,2,3,2,0,3
8,4,3,2,0,4
8,5,3,2,0,5
8,5,3,2,0,6
8,0,3,2,0,7
8,77,3,0,1,0
8,232,3,0,1,1
8,159,3,0,1,2
8,97,3,0,1,3
8,75,3,0,1,4
8,178,3,0,1,5
8,97,3,0,1,6
8,30,3,0,1,7
8,0,3,0,0,0
8,21,3,0,0,1
8,11,3,0,0,2
8,8,3,0,0,3
8,10,3,0,0,4
8,18,3,0,0,5
8,6,3,0,0,6
8,8,3,0,0,7
8,1,3,4,1,0
8,22,3,4,1,1
8,25,3,4,1,2
8,26,3,4,1,3
8,23,3,4,1,4
8,49,3,4,1,5
8,37,3,4,1,6
8,17,3,4,1,7
8,0,3,4,0,0
8,1,3,4,0,1
8,7,3,4,0,2
8,4,3,4,0,3
8,2,3,4,0,4
8,9,3,4,0,5
8,8,3,4,0,6
8,2,3,4,0,7
8,7,3,3,1,0
8,20,3,3,1,1
8,29,3,3,1,2
8,40,3,3,1,3
8,30,3,3,1,4
8,41,3,3,1,5
8,20,3,3,1,6
8,3,3,3,1,7
8,0,3,3,0,0
8,3,3,3,0,1
8,1,3,3,0,2
8,4,3,3,0,3
8,6,3,3,0,4
8,2,3,3,0,5
8,1,3,3,0,6
8,1,3,3,0,7
8,846,4,1,1,0
8,986,4,1,1,1
8,622,4,1,1,2
8,384,4,1,1,3
8,303,4,1,1,4
8,321,4,1,1,5
8,149,4,1,1,6
8,37,4,1,1,7
8,57,4,1,0,0
8,77,4,1,0,1
8,45,4,1,0,2
8,41,4,1,0,3
8,26,4,1,0,4
8,45,4,1,0,5
8,16,4,1,0,6
8,9,4,1,0,7
8,134,4,2,1,0
8,93,4,2,1,1
8,34,4,2,1,2
8,17,4,2,1,3
8,12,4,2,1,4
8,24,4,2,1,5
8,12,4,2,1,6
8,4,4,2,1,7
8,3,4,2,0,0
8,5,4,2,0,1
8,2,4,2,0,2
8,3,4,2,0,3
8,5,4,2,0,4
8,5,4,2,0,5
8,2,4,2,0,6
8,0,4,2,0,7
8,143,4,0,1,0
8,347,4,0,1,1
8,240,4,0,1,2
8,130,4,0,1,3
8,142,4,0,1,4
8,187,4,0,1,5
8,97,4,0,1,6
8,29,4,0,1,7
8,4,4,0,0,0
8,12,4,0,0,1
8,14,4,0,0,2
8,15,4,0,0,3
8,10,4,0,0,4
8,12,4,0,0,5
8,11,4,0,0,6
8,5,4,0,0,7
8,0,4,4,1,0
8,35,4,4,1,1
8,37,4,4,1,2
8,26,4,4,1,3
8,19,4,4,1,4
8,37,4,4,1,5
8,30,4,4,1,6
8,6,4,4,1,7
8,0,4,4,0,0
8,2,4,4,0,1
8,3,4,4,0,2
8,3,4,4,0,3
8,4,4,4,0,4
8,7,4,4,0,5
8,5,4,4,0,6
8,1,4,4,0,7
8,19,4,3,1,0
8,50,4,3,1,1
8,76,4,3,1,2
8,66,4,3,1,3
8,41,4,3,1,4
8,60,4,3,1,5
8,27,4,3,1,6
8,1,4,3,1,7
8,0,4,3,0,0
8,3,4,3,0,1
8,3,4,3,0,2
8,6,4,3,0,3
8,4,4,3,0,4
8,4,4,3,0,5
8,1,4,3,0,6
8,2,4,3,0,7
8,471,1,1,1,0
8,583,1,1,1,1
8,327,1,1,1,2
8,173,1,1,1,3
8,127,1,1,1,4
8,129,1,1,1,5
8,21,1,1,1,6
8,6,1,1,1,7
8,19,1,1,0,0
8,19,1,1,0,1
8,26,1,1,0,2
8,8,1,1,0,3
8,9,1,1,0,4
8,14,1,1,0,5
8,2,1,1,0,6
8,2,1,1,0,7
8,27,1,2,1,0
8,28,1,2,1,1
8,8,1,2,1,2
8,6,1,2,1,3
8,3,1,2,1,4
8,7,1,2,1,5
8,1,1,2,1,6
8,0,1,2,1,7
8,1,1,2,0,0
8,1,1,2,0,1
8,0,1,2,0,2
8,0,1,2,0,3
8,0,1,2,0,4
8,4,1,2,0,5
8,1,1,2,0,6
8,0,1,2,0,7
8,30,1,0,1,0
8,102,1,0,1,1
8,58,1,0,1,2
8,35,1,0,1,3
8,22,1,0,1,4
8,51,1,0,1,5
8,13,1,0,1,6
8,2,1,0,1,7
8,0,1,0,0,0
8,4,1,0,0,1
8,2,1,0,0,2
8,2,1,0,0,3
8,3,1,0,0,4
8,4,1,0,0,5
8,3,1,0,0,6
8,2,1,0,0,7
8,0,1,4,1,0
8,7,1,4,1,1
8,4,1,4,1,2
8,8,1,4,1,3
8,2,1,4,1,4
8,6,1,4,1,5
8,6,1,4,1,6
8,1,1,4,1,7
8,0,1,4,0,0
8,0,1,4,0,1
8,0,1,4,0,2
8,1,1,4,0,3
8,1,1,4,0,4
8,2,1,4,0,5
8,0,1,4,0,6
8,1,1,4,0,7
8,13,1,3,1,0
8,33,1,3,1,1
8,46,1,3,1,2
8,34,1,3,1,3
8,15,1,3,1,4
8,24,1,3,1,5
8,6,1,3,1,6
8,1,1,3,1,7
8,0,1,3,0,0
8,0,1,3,0,1
8,0,1,3,0,2
8,2,1,3,0,3
8,0,1,3,0,4
8,3,1,3,0,5
8,0,1,3,0,6
8,0,1,3,0,7
9,2401,5,1,1,0
9,2376,5,1,1,1
9,1968,5,1,1,2
9,1728,5,1,1,3
9,1559,5,1,1,4
9,3481,5,1,1,5
9,3181,5,1,1,6
9,2376,5,1,1,7
9,677,5,1,0,0
9,712,5,1,0,1
9,527,5,1,0,2
9,466,5,1,0,3
9,481,5,1,0,4
9,1001,5,1,0,5
9,990,5,1,0,6
9,1069,5,1,0,7
9,2776,5,2,1,0
9,1977,5,2,1,1
9,598,5,2,1,2
9,382,5,2,1,3
9,374,5,2,1,4
9,828,5,2,1,5
9,708,5,2,1,6
9,371,5,2,1,7
9,558,5,2,0,0
9,637,5,2,0,1
9,153,5,2,0,2
9,119,5,2,0,3
9,129,5,2,0,4
9,369,5,2,0,5
9,300,5,2,0,6
9,98,5,2,0,7
9,1035,5,0,1,0
9,3373,5,0,1,1
9,3064,5,0,1,2
9,2389,5,0,1,3
9,2532,5,0,1,4
9,6142,5,0,1,5
9,5685,5,0,1,6
9,3790,5,0,1,7
9,114,5,0,0,0
9,723,5,0,0,1
9,755,5,0,0,2
9,734,5,0,0,3
9,813,5,0,0,4
9,2203,5,0,0,5
9,1895,5,0,0,6
9,1139,5,0,0,7
9,21,5,4,1,0
9,1101,5,4,1,1
9,1502,5,4,1,2
9,1394,5,4,1,3
9,1625,5,4,1,4
9,3992,5,4,1,5
9,3351,5,4,1,6
9,2553,5,4,1,7
9,7,5,4,0,0
9,550,5,4,0,1
9,932,5,4,0,2
9,928,5,4,0,3
9,1172,5,4,0,4
9,2799,5,4,0,5
9,2087,5,4,0,6
9,1299,5,4,0,7
9,54,5,3,1,0
9,332,5,3,1,1
9,631,5,3,1,2
9,694,5,3,1,3
9,548,5,3,1,4
9,882,5,3,1,5
9,677,5,3,1,6
9,319,5,3,1,7
9,22,5,3,0,0
9,69,5,3,0,1
9,163,5,3,0,2
9,161,5,3,0,3
9,113,5,3,0,4
9,213,5,3,0,5
9,121,5,3,0,6
9,85,5,3,0,7
9,1073,0,1,1,0
9,1155,0,1,1,1
9,933,0,1,1,2
9,700,0,1,1,3
9,624,0,1,1,4
9,1009,0,1,1,5
9,650,0,1,1,6
9,338,0,1,1,7
9,131,0,1,0,0
9,198,0,1,0,1
9,140,0,1,0,2
9,126,0,1,0,3
9,100,0,1,0,4
9,190,0,1,0,5
9,143,0,1,0,6
9,70,0,1,0,7
9,683,0,2,1,0
9,474,0,2,1,1
9,162,0,2,1,2
9,111,0,2,1,3
9,98,0,2,1,4
9,209,0,2,1,5
9,161,0,2,1,6
9,59,0,2,1,7
9,48,0,2,0,0
9,59,0,2,0,1
9,17,0,2,0,2
9,16,0,2,0,3
9,24,0,2,0,4
9,47,0,2,0,5
9,23,0,2,0,6
9,8,0,2,0,7
9,406,0,0,1,0
9,1111,0,0,1,1
9,834,0,0,1,2
9,655,0,0,1,3
9,598,0,0,1,4
9,1314,0,0,1,5
9,1048,0,0,1,6
9,430,0,0,1,7
9,21,0,0,0,0
9,106,0,0,0,1
9,132,0,0,0,2
9,100,0,0,0,3
9,121,0,0,0,4
9,259,0,0,0,5
9,209,0,0,0,6
9,69,0,0,0,7
9,5,0,4,1,0
9,183,0,4,1,1
9,268,0,4,1,2
9,251,0,4,1,3
9,244,0,4,1,4
9,673,0,4,1,5
9,516,0,4,1,6
9,273,0,4,1,7
9,0,0,4,0,0
9,53,0,4,0,1
9,92,0,4,0,2
9,96,0,4,0,3
9,110,0,4,0,4
9,273,0,4,0,5
9,204,0,4,0,6
9,69,0,4,0,7
9,14,0,3,1,0
9,82,0,3,1,1
9,163,0,3,1,2
9,140,0,3,1,3
9,120,0,3,1,4
9,184,0,3,1,5
9,149,0,3,1,6
9,45,0,3,1,7
9,1,0,3,0,0
9,6,0,3,0,1
9,17,0,3,0,2
9,17,0,3,0,3
9,16,0,3,0,4
9,17,0,3,0,5
9,15,0,3,0,6
9,9,0,3,0,7
9,553,2,1,1,0
9,645,2,1,1,1
9,496,2,1,1,2
9,364,2,1,1,3
9,321,2,1,1,4
9,429,2,1,1,5
9,243,2,1,1,6
9,80,2,1,1,7
9,38,2,1,0,0
9,86,2,1,0,1
9,61,2,1,0,2
9,57,2,1,0,3
9,48,2,1,0,4
9,71,2,1,0,5
9,42,2,1,0,6
9,18,2,1,0,7
9,207,2,2,1,0
9,174,2,2,1,1
9,58,2,2,1,2
9,33,2,2,1,3
9,27,2,2,1,4
9,53,2,2,1,5
9,31,2,2,1,6
9,18,2,2,1,7
9,11,2,2,0,0
9,15,2,2,0,1
9,5,2,2,0,2
9,5,2,2,0,3
9,10,2,2,0,4
9,17,2,2,0,5
9,4,2,2,0,6
9,3,2,2,0,7
9,178,2,0,1,0
9,428,2,0,1,1
9,326,2,0,1,2
9,200,2,0,1,3
9,225,2,0,1,4
9,388,2,0,1,5
9,265,2,0,1,6
9,89,2,0,1,7
9,2,2,0,0,0
9,31,2,0,0,1
9,29,2,0,0,2
9,25,2,0,0,3
9,28,2,0,0,4
9,58,2,0,0,5
9,29,2,0,0,6
9,12,2,0,0,7
9,2,2,4,1,0
9,72,2,4,1,1
9,80,2,4,1,2
9,70,2,4,1,3
9,48,2,4,1,4
9,130,2,4,1,5
9,112,2,4,1,6
9,53,2,4,1,7
9,0,2,4,0,0
9,9,2,4,0,1
9,14,2,4,0,2
9,14,2,4,0,3
9,13,2,4,0,4
9,46,2,4,0,5
9,20,2,4,0,6
9,13,2,4,0,7
9,5,2,3,1,0
9,27,2,3,1,1
9,74,2,3,1,2
9,75,2,3,1,3
9,45,2,3,1,4
9,71,2,3,1,5
9,64,2,3,1,6
9,8,2,3,1,7
9,1,2,3,0,0
9,0,2,3,0,1
9,8,2,3,0,2
9,3,2,3,0,3
9,6,2,3,0,4
9,10,2,3,0,5
9,7,2,3,0,6
9,1,2,3,0,7
9,403,3,1,1,0
9,407,3,1,1,1
9,293,3,1,1,2
9,205,3,1,1,3
9,155,3,1,1,4
9,247,3,1,1,5
9,101,3,1,1,6
9,32,3,1,1,7
9,30,3,1,0,0
9,40,3,1,0,1
9,35,3,1,0,2
9,24,3,1,0,3
9,13,3,1,0,4
9,42,3,1,0,5
9,20,3,1,0,6
9,8,3,1,0,7
9,116,3,2,1,0
9,63,3,2,1,1
9,24,3,2,1,2
9,17,3,2,1,3
9,10,3,2,1,4
9,26,3,2,1,5
9,11,3,2,1,6
9,4,3,2,1,7
9,5,3,2,0,0
9,3,3,2,0,1
9,1,3,2,0,2
9,3,3,2,0,3
9,3,3,2,0,4
9,4,3,2,0,5
9,7,3,2,0,6
9,1,3,2,0,7
9,72,3,0,1,0
9,230,3,0,1,1
9,136,3,0,1,2
9,94,3,0,1,3
9,88,3,0,1,4
9,137,3,0,1,5
9,90,3,0,1,6
9,44,3,0,1,7
9,2,3,0,0,0
9,10,3,0,0,1
9,12,3,0,0,2
9,7,3,0,0,3
9,11,3,0,0,4
