"110";"20";"K";"1519";3;1;2;1;6;10;4;3;3;6;4;4;11
"110";"20";"K";"2024";3;2;5;3;5;3;6;10;5;8;10;16;17
"110";"20";"K";"2529";3;3;4;7;4;5;5;2;2;3;6;1;7
"110";"20";"K";"3034";3;3;1;0;2;2;3;3;3;5;7;4;8
"110";"20";"K";"3539";2;4;5;2;3;4;1;2;5;5;5;3;6
"110";"20";"K";"4049";4;3;3;9;10;10;11;10;5;3;6;10;7
"110";"20";"K";"5059";1;2;5;3;2;1;2;1;2;5;4;6;5
"110";"20";"K";"6099";0;0;0;0;1;2;1;1;0;0;0;1;0
"110";"35";"M";"1519";352;354;376;462;501;425;369;295;143;118;135;156;155
"110";"35";"M";"2024";305;345;433;530;627;600;489;426;347;310;292;336;323
"110";"35";"M";"2529";221;225;224;244;264;255;244;223;240;222;261;277;318
"110";"35";"M";"3034";170;172;190;198;207;184;158;129;130;126;138;169;210
"110";"35";"M";"3539";118;165;149;167;177;152;152;140;142;129;101;95;127
"110";"35";"M";"4049";168;204;234;246;269;209;232;197;187;210;201;229;239
"110";"35";"M";"5059";39;73;66;82;60;66;77;71;97;100;108;98;137
"110";"35";"M";"6099";21;16;21;21;33;21;29;24;29;35;39;30;59
"110";"35";"K";"1519";3;7;14;15;8;19;9;12;4;5;4;2;3
"110";"35";"K";"2024";7;8;12;10;25;17;30;21;12;13;10;16;20
"110";"35";"K";"2529";5;9;11;6;14;18;15;16;14;12;13;19;27
"110";"35";"K";"3034";14;7;16;9;6;11;17;13;15;11;9;12;19
"110";"35";"K";"3539";10;12;9;11;11;11;13;8;10;8;11;12;15
"110";"35";"K";"4049";13;20;14;16;22;19;21;11;12;21;20;29;21
"110";"35";"K";"5059";5;2;7;9;9;7;11;14;11;13;15;7;19
"110";"35";"K";"6099";3;7;5;4;3;7;3;2;5;10;5;6;8
"110";"40";"M";"1519";0;0;1;1;1;1;2;0;0;0;0;1;0
"110";"40";"M";"2024";11;9;21;31;33;40;48;33;35;47;36;26;28
"110";"40";"M";"2529";18;20;20;23;32;34;39;30;37;38;50;47;52
"110";"40";"M";"3034";15;17;11;21;29;25;26;20;26;28;34;37;38
"110";"40";"M";"3539";24;19;21;20;15;18;17;19;19;20;15;29;33
"110";"40";"M";"4049";29;47;52;40;49;42;48;34;37;36;42;49;50
"110";"40";"M";"5059";14;18;21;20;27;28;20;21;30;27;26;32;37
"110";"40";"M";"6099";8;7;13;8;9;7;8;6;6;4;5;10;17
"110";"40";"K";"1519";0;0;0;0;0;0;0;0;0;0;0;0;0
"110";"40";"K";"2024";3;0;0;4;1;4;1;3;2;2;4;3;7
"110";"40";"K";"2529";1;2;2;5;4;4;3;0;3;6;4;11;11
"110";"40";"K";"3034";3;1;3;4;4;5;6;2;3;4;5;4;6
"110";"40";"K";"3539";1;3;5;5;3;6;5;7;4;3;4;7;3
"110";"40";"K";"4049";6;8;11;10;7;8;7;8;7;7;13;9;15
"110";"40";"K";"5059";4;4;8;4;4;6;6;12;5;7;7;4;8
"110";"40";"K";"6099";2;3;3;4;1;1;1;3;1;3;4;2;3
"110";"00";"M";"1519";70;67;43;33;22;12;17;9;19;8;16;9;7
"110";"00";"M";"2024";118;102;113;96;102;72;63;47;50;48;42;55;61
"110";"00";"M";"2529";65;93;113;116;114;95;85;71;76;77;78;85;94
"110";"00";"M";"3034";53;60;65;74;75;60;54;58;66;73;84;95;111
"110";"00";"M";"3539";43;67;67;62;52;46;37;37;41;39;61;60;62
"110";"00";"M";"4049";75;70;77;70;79;82;68;73;60;58;74;74;66
"110";"00";"M";"5059";11;23;24;25;37;32;29;30;27;31;36;39;43
"110";"00";"M";"6099";1;2;1;1;1;5;3;0;1;4;9;7;8
"110";"00";"K";"1519";6;0;1;2;0;1;0;0;0;0;1;1;0
"110";"00";"K";"2024";1;9;6;7;10;8;2;2;3;4;2;2;3
"110";"00";"K";"2529";3;2;4;3;4;4;7;5;3;9;5;6;7
"110";"00";"K";"3034";1;2;1;4;6;3;2;7;6;6;10;13;8
"110";"00";"K";"3539";3;6;2;6;4;2;2;3;4;7;5;1;6
"110";"00";"K";"4049";3;5;6;6;3;7;8;8;4;2;6;3;8
"110";"00";"K";"5059";1;1;4;3;2;2;3;3;1;1;2;1;4
"110";"00";"K";"6099";0;1;0;0;1;4;1;0;2;2;2;0;0
"111";"10";"M";"1519";479;475;510;543;571;547;540;514;471;397;403;459;456
"111";"10";"M";"2024";491;547;634;651;709;649;542;543;583;537;584;552;536
"111";"10";"M";"2529";303;318;334;357;385;323;310;305;327;335;340;388;368
"111";"10";"M";"3034";196;217;270;277;244;212;197;177;173;173;192;203;179
"111";"10";"M";"3539";115;112;135;156;147;155;133;138;127;118;126;128;130
"111";"10";"M";"4049";114;113;141;144;152;138;139;145;129;126;166;164;173
"111";"10";"M";"5059";14;15;17;17;25;28;27;21;21;33;47;51;56
"111";"10";"M";"6099";3;1;1;3;4;2;4;3;6;4;4;11;13
"111";"10";"K";"1519";7;13;25;25;17;17;24;17;19;20;16;19;17
"111";"10";"K";"2024";16;18;23;20;19;28;20;27;19;18;24;28;27
"111";"10";"K";"2529";13;6;13;18;20;17;18;21;26;17;16;23;27
"111";"10";"K";"3034";13;15;12;13;15;21;20;13;8;13;18;14;18
"111";"10";"K";"3539";15;11;19;22;11;12;12;11;9;10;14;13;11
"111";"10";"K";"4049";13;14;18;22;20;17;17;16;14;11;14;19;15
"111";"10";"K";"5059";2;0;4;6;6;5;1;2;2;4;4;5;1
"111";"10";"K";"6099";1;2;1;1;2;1;2;0;2;0;0;2;2
"111";"20";"M";"1519";5;14;23;23;30;29;24;31;27;33;29;49;40
"111";"20";"M";"2024";14;13;18;19;23;17;20;24;28;34;32;35;36
"111";"20";"M";"2529";6;7;7;9;11;9;7;7;8;5;10;19;24
"111";"20";"M";"3034";4;5;3;3;4;4;10;8;6;5;6;4;9
"111";"20";"M";"3539";2;1;4;4;6;6;7;3;3;6;7;4;4
"111";"20";"M";"4049";4;5;5;5;4;8;7;7;7;8;6;6;11
"111";"20";"M";"5059";2;1;0;0;2;1;0;5;1;0;4;3;5
"111";"20";"M";"6099";0;1;0;0;1;0;0;0;0;0;1;0;1
"111";"20";"K";"1519";0;0;0;2;0;1;0;1;1;2;2;3;3
"111";"20";"K";"2024";0;1;1;0;2;0;4;1;1;0;1;2;2
"111";"20";"K";"2529";1;0;0;1;0;0;1;0;0;0;0;2;2
"111";"20";"K";"3034";0;0;0;0;0;0;0;0;0;1;1;1;0
"111";"20";"K";"3539";2;0;0;0;1;2;2;0;0;0;0;0;1
"111";"20";"K";"4049";0;1;1;0;0;0;0;2;4;1;1;0;3
"111";"20";"K";"5059";0;0;0;0;0;0;0;1;1;2;2;1;1
"111";"20";"K";"6099";0;0;0;0;0;0;0;0;0;0;0;0;0
"111";"35";"M";"1519";102;131;142;168;172;146;123;98;30;30;29;39;49
"111";"35";"M";"2024";87;102;144;203;209;197;162;151;102;102;68;86;76
"111";"35";"M";"2529";54;66;71;84;76;83;62;83;58;53;70;70;81
"111";"35";"M";"3034";43;49;61;46;62;63;52;48;35;33;25;37;53
"111";"35";"M";"3539";36;42;53;43;41;33;41;38;22;23;35;31;33
"111";"35";"M";"4049";35;44;64;48;36;48;54;53;51;44;49;61;54
"111";"35";"M";"5059";5;6;13;13;20;16;13;16;13;13;18;20;15
"111";"35";"M";"6099";1;1;2;4;2;2;4;4;2;3;4;6;3
"111";"35";"K";"1519";0;1;2;2;1;5;2;4;0;3;0;1;1
"111";"35";"K";"2024";0;0;2;2;3;2;5;2;4;0;1;0;3
"111";"35";"K";"2529";3;1;1;3;5;4;2;3;2;1;4;6;3
"111";"35";"K";"3034";3;3;3;2;4;4;3;4;2;0;2;3;2
"111";"35";"K";"3539";1;0;3;3;0;1;4;3;3;3;2;1;2
"111";"35";"K";"4049";4;5;2;6;6;3;6;7;4;4;5;12;9
"111";"35";"K";"5059";2;1;1;1;3;6;1;3;3;2;1;2;5
"111";"35";"K";"6099";0;0;0;1;1;0;0;1;2;1;1;1;1
"111";"40";"M";"1519";0;0;0;0;0;0;0;1;0;0;0;0;0
"111";"40";"M";"2024";1;0;1;5;8;8;6;10;7;8;16;10;7
"111";"40";"M";"2529";3;2;7;9;8;10;7;6;4;9;4;6;8
"111";"40";"M";"3034";0;1;1;7;8;6;6;8;8;4;4;5;6
"111";"40";"M";"3539";8;6;4;3;8;6;5;4;2;5;4;8;5
"111";"40";"M";"4049";8;7;13;15;15;14;5;4;6;4;4;10;8
"111";"40";"M";"5059";1;0;5;4;4;5;6;7;6;7;13;9;12
"111";"40";"M";"6099";1;0;1;0;0;1;1;0;1;2;2;1;0
"111";"40";"K";"1519";0;0;0;0;0;0;0;0;0;0;0;0;0
"111";"40";"K";"2024";1;0;0;0;0;0;0;0;0;0;0;0;2
"111";"40";"K";"2529";1;0;0;0;1;1;1;1;0;0;0;3;0
"111";"40";"K";"3034";2;2;2;0;0;0;1;1;1;1;1;0;0
"111";"40";"K";"3539";2;1;1;1;0;0;0;1;1;1;2;1;1
"111";"40";"K";"4049";1;3;1;2;1;3;1;0;2;3;2;3;4
"111";"40";"K";"5059";0;3;0;0;0;2;1;1;0;2;3;0;3
"111";"40";"K";"6099";1;0;0;0;0;0;0;1;1;0;0;1;2
"111";"00";"M";"1519";54;32;25;22;13;14;6;9;13;12;8;6;1
"111";"00";"M";"2024";79;98;84;66;64;54;37;31;33;31;32;24;29
"111";"00";"M";"2529";52;74;63;70;60;49;46;50;46;36;44;52;42
"111";"00";"M";"3034";29;28;28;31;31;33;33;32;34;38;24;42;58
"111";"00";"M";"3539";30;35;31;42;40;28;19;22;15;12;22;35;20
"111";"00";"M";"4049";21;24;31;35;34;25;27;31;24;26;23;25;28
"111";"00";"M";"5059";3;4;5;7;9;6;8;10;6;6;4;8;10
"111";"00";"M";"6099";0;0;0;2;1;1;0;1;1;1;1;2;3
"111";"00";"K";"1519";0;0;0;0;0;0;0;1;0;0;0;3;0
"111";"00";"K";"2024";3;2;1;0;2;1;1;1;0;3;2;2;1
"111";"00";"K";"2529";1;0;0;1;2;2;1;2;0;1;1;3;3
"111";"00";"K";"3034";1;1;1;0;1;3;2;3;2;2;2;2;2
"111";"00";"K";"3539";1;1;0;0;1;0;2;1;0;3;1;3;3
"111";"00";"K";"4049";2;1;0;3;3;2;4;1;3;2;4;4;0
"111";"00";"K";"5059";0;0;0;0;0;1;0;0;0;0;3;3;0
"111";"00";"K";"6099";0;0;0;0;0;0;0;0;0;0;0;0;2
