Periode,Antal,Recidivhændelser,Tidligere_domme,Varighed_til_tilbagefald,Køn,Alder
10,2227,5,6,3,0,0
10,2102,5,6,3,0,1
10,1921,5,6,3,0,2
10,1932,5,6,3,0,3
10,4743,5,6,3,0,4
10,3938,5,6,3,0,5
10,3368,5,6,3,0,6
10,2179,5,0,3,1,0
10,2117,5,0,3,1,1
10,1747,5,0,3,1,2
10,1630,5,0,3,1,3
10,3493,5,0,3,1,4
10,3442,5,0,3,1,5
10,2135,5,0,3,1,6
10,415,5,0,3,0,0
10,448,5,0,3,0,1
10,457,5,0,3,0,2
10,406,5,0,3,0,3
10,1111,5,0,3,0,4
10,986,5,0,3,0,5
10,479,5,0,3,0,6
10,1060,5,2,3,1,0
10,938,5,2,3,1,1
10,805,5,2,3,1,2
10,646,5,2,3,1,3
10,1404,5,2,3,1,4
10,1224,5,2,3,1,5
10,618,5,2,3,1,6
10,123,5,2,3,0,0
10,155,5,2,3,0,1
10,120,5,2,3,0,2
10,132,5,2,3,0,3
10,338,5,2,3,0,4
10,245,5,2,3,0,5
10,115,5,2,3,0,6
10,540,5,3,3,1,0
10,476,5,3,3,1,1
10,369,5,3,3,1,2
10,353,5,3,3,1,3
10,643,5,3,3,1,4
10,466,5,3,3,1,5
10,205,5,3,3,1,6
10,44,5,3,3,0,0
10,54,5,3,3,0,1
10,45,5,3,3,0,2
10,50,5,3,3,0,3
10,96,5,3,3,0,4
10,67,5,3,3,0,5
10,33,5,3,3,0,6
10,278,5,4,3,1,0
10,308,5,4,3,1,1
10,216,5,4,3,1,2
10,172,5,4,3,1,3
10,293,5,4,3,1,4
10,201,5,4,3,1,5
10,86,5,4,3,1,6
10,24,5,4,3,0,0
10,33,5,4,3,0,1
10,25,5,4,3,0,2
10,19,5,4,3,0,3
10,38,5,4,3,0,4
10,25,5,4,3,0,5
10,12,5,4,3,0,6
10,388,5,5,3,1,0
10,452,5,5,3,1,1
10,282,5,5,3,1,2
10,206,5,5,3,1,3
10,322,5,5,3,1,4
10,190,5,5,3,1,5
10,50,5,5,3,1,6
10,29,5,5,3,0,0
10,44,5,5,3,0,1
10,28,5,5,3,0,2
10,14,5,5,3,0,3
10,21,5,5,3,0,4
10,24,5,5,3,0,5
10,12,5,5,3,0,6
10,78,5,1,3,1,0
10,82,5,1,3,1,1
10,57,5,1,3,1,2
10,24,5,1,3,1,3
10,22,5,1,3,1,4
10,14,5,1,3,1,5
10,3,5,1,3,1,6
10,4,5,1,3,0,0
10,3,5,1,3,0,1
10,6,5,1,3,0,2
10,2,5,1,3,0,3
10,3,5,1,3,0,4
10,1,5,1,3,0,5
10,2,5,1,3,0,6
10,0,0,6,3,1,0
10,0,0,6,3,1,1
10,0,0,6,3,1,2
10,0,0,6,3,1,3
10,0,0,6,3,1,4
10,0,0,6,3,1,5
10,0,0,6,3,1,6
10,0,0,6,3,0,0
10,0,0,6,3,0,1
10,0,0,6,3,0,2
10,0,0,6,3,0,3
10,0,0,6,3,0,4
10,0,0,6,3,0,5
10,0,0,6,3,0,6
10,0,0,0,3,1,0
10,0,0,0,3,1,1
10,0,0,0,3,1,2
10,0,0,0,3,1,3
10,0,0,0,3,1,4
10,0,0,0,3,1,5
10,0,0,0,3,1,6
10,0,0,0,3,0,0
10,0,0,0,3,0,1
10,0,0,0,3,0,2
10,0,0,0,3,0,3
10,0,0,0,3,0,4
10,0,0,0,3,0,5
10,0,0,0,3,0,6
10,0,0,2,3,1,0
10,0,0,2,3,1,1
10,0,0,2,3,1,2
10,0,0,2,3,1,3
10,0,0,2,3,1,4
10,0,0,2,3,1,5
10,0,0,2,3,1,6
10,0,0,2,3,0,0
10,0,0,2,3,0,1
10,0,0,2,3,0,2
10,0,0,2,3,0,3
10,0,0,2,3,0,4
10,0,0,2,3,0,5
10,0,0,2,3,0,6
10,0,0,3,3,1,0
10,0,0,3,3,1,1
10,0,0,3,3,1,2
10,0,0,3,3,1,3
10,0,0,3,3,1,4
10,0,0,3,3,1,5
10,0,0,3,3,1,6
10,0,0,3,3,0,0
10,0,0,3,3,0,1
10,0,0,3,3,0,2
10,0,0,3,3,0,3
10,0,0,3,3,0,4
10,0,0,3,3,0,5
10,0,0,3,3,0,6
10,0,0,4,3,1,0
10,0,0,4,3,1,1
10,0,0,4,3,1,2
10,0,0,4,3,1,3
10,0,0,4,3,1,4
10,0,0,4,3,1,5
10,0,0,4,3,1,6
10,0,0,4,3,0,0
10,0,0,4,3,0,1
10,0,0,4,3,0,2
10,0,0,4,3,0,3
10,0,0,4,3,0,4
10,0,0,4,3,0,5
10,0,0,4,3,0,6
10,0,0,5,3,1,0
10,0,0,5,3,1,1
10,0,0,5,3,1,2
10,0,0,5,3,1,3
10,0,0,5,3,1,4
10,0,0,5,3,1,5
10,0,0,5,3,1,6
10,0,0,5,3,0,0
10,0,0,5,3,0,1
10,0,0,5,3,0,2
10,0,0,5,3,0,3
10,0,0,5,3,0,4
10,0,0,5,3,0,5
10,0,0,5,3,0,6
10,0,0,1,3,1,0
10,0,0,1,3,1,1
10,0,0,1,3,1,2
10,0,0,1,3,1,3
10,0,0,1,3,1,4
10,0,0,1,3,1,5
10,0,0,1,3,1,6
10,0,0,1,3,0,0
10,0,0,1,3,0,1
10,0,0,1,3,0,2
10,0,0,1,3,0,3
10,0,0,1,3,0,4
10,0,0,1,3,0,5
10,0,0,1,3,0,6
10,0,2,6,3,1,0
10,0,2,6,3,1,1
10,0,2,6,3,1,2
10,0,2,6,3,1,3
10,0,2,6,3,1,4
10,0,2,6,3,1,5
10,0,2,6,3,1,6
10,0,2,6,3,0,0
10,0,2,6,3,0,1
10,0,2,6,3,0,2
10,0,2,6,3,0,3
10,0,2,6,3,0,4
10,0,2,6,3,0,5
10,0,2,6,3,0,6
10,0,2,0,3,1,0
10,0,2,0,3,1,1
10,0,2,0,3,1,2
10,0,2,0,3,1,3
10,0,2,0,3,1,4
10,0,2,0,3,1,5
10,0,2,0,3,1,6
10,0,2,0,3,0,0
10,0,2,0,3,0,1
10,0,2,0,3,0,2
10,0,2,0,3,0,3
10,0,2,0,3,0,4
10,0,2,0,3,0,5
10,0,2,0,3,0,6
10,0,2,2,3,1,0
10,0,2,2,3,1,1
10,0,2,2,3,1,2
10,0,2,2,3,1,3
10,0,2,2,3,1,4
10,0,2,2,3,1,5
10,0,2,2,3,1,6
10,0,2,2,3,0,0
10,0,2,2,3,0,1
10,0,2,2,3,0,2
10,0,2,2,3,0,3
10,0,2,2,3,0,4
10,0,2,2,3,0,5
10,0,2,2,3,0,6
10,0,2,3,3,1,0
10,0,2,3,3,1,1
10,0,2,3,3,1,2
10,0,2,3,3,1,3
10,0,2,3,3,1,4
10,0,2,3,3,1,5
10,0,2,3,3,1,6
10,0,2,3,3,0,0
10,0,2,3,3,0,1
10,0,2,3,3,0,2
10,0,2,3,3,0,3
10,0,2,3,3,0,4
10,0,2,3,3,0,5
10,0,2,3,3,0,6
10,0,2,4,3,1,0
10,0,2,4,3,1,1
10,0,2,4,3,1,2
10,0,2,4,3,1,3
10,0,2,4,3,1,4
10,0,2,4,3,1,5
10,0,2,4,3,1,6
10,0,2,4,3,0,0
10,0,2,4,3,0,1
10,0,2,4,3,0,2
10,0,2,4,3,0,3
10,0,2,4,3,0,4
10,0,2,4,3,0,5
10,0,2,4,3,0,6
10,0,2,5,3,1,0
10,0,2,5,3,1,1
10,0,2,5,3,1,2
10,0,2,5,3,1,3
10,0,2,5,3,1,4
10,0,2,5,3,1,5
10,0,2,5,3,1,6
10,0,2,5,3,0,0
10,0,2,5,3,0,1
10,0,2,5,3,0,2
10,0,2,5,3,0,3
10,0,2,5,3,0,4
10,0,2,5,3,0,5
10,0,2,5,3,0,6
10,0,2,1,3,1,0
10,0,2,1,3,1,1
10,0,2,1,3,1,2
10,0,2,1,3,1,3
10,0,2,1,3,1,4
10,0,2,1,3,1,5
10,0,2,1,3,1,6
10,0,2,1,3,0,0
10,0,2,1,3,0,1
10,0,2,1,3,0,2
10,0,2,1,3,0,3
10,0,2,1,3,0,4
10,0,2,1,3,0,5
10,0,2,1,3,0,6
10,0,3,6,3,1,0
10,0,3,6,3,1,1
10,0,3,6,3,1,2
10,0,3,6,3,1,3
10,0,3,6,3,1,4
10,0,3,6,3,1,5
10,0,3,6,3,1,6
10,0,3,6,3,0,0
10,0,3,6,3,0,1
10,0,3,6,3,0,2
10,0,3,6,3,0,3
10,0,3,6,3,0,4
10,0,3,6,3,0,5
10,0,3,6,3,0,6
10,0,3,0,3,1,0
10,0,3,0,3,1,1
10,0,3,0,3,1,2
10,0,3,0,3,1,3
10,0,3,0,3,1,4
10,0,3,0,3,1,5
10,0,3,0,3,1,6
10,0,3,0,3,0,0
10,0,3,0,3,0,1
10,0,3,0,3,0,2
10,0,3,0,3,0,3
10,0,3,0,3,0,4
10,0,3,0,3,0,5
10,0,3,0,3,0,6
10,0,3,2,3,1,0
10,0,3,2,3,1,1
10,0,3,2,3,1,2
10,0,3,2,3,1,3
10,0,3,2,3,1,4
10,0,3,2,3,1,5
10,0,3,2,3,1,6
10,0,3,2,3,0,0
10,0,3,2,3,0,1
10,0,3,2,3,0,2
10,0,3,2,3,0,3
10,0,3,2,3,0,4
10,0,3,2,3,0,5
10,0,3,2,3,0,6
10,0,3,3,3,1,0
10,0,3,3,3,1,1
10,0,3,3,3,1,2
10,0,3,3,3,1,3
10,0,3,3,3,1,4
10,0,3,3,3,1,5
10,0,3,3,3,1,6
10,0,3,3,3,0,0
10,0,3,3,3,0,1
10,0,3,3,3,0,2
10,0,3,3,3,0,3
10,0,3,3,3,0,4
10,0,3,3,3,0,5
10,0,3,3,3,0,6
10,0,3,4,3,1,0
10,0,3,4,3,1,1
10,0,3,4,3,1,2
10,0,3,4,3,1,3
10,0,3,4,3,1,4
10,0,3,4,3,1,5
10,0,3,4,3,1,6
10,0,3,4,3,0,0
10,0,3,4,3,0,1
10,0,3,4,3,0,2
10,0,3,4,3,0,3
10,0,3,4,3,0,4
10,0,3,4,3,0,5
10,0,3,4,3,0,6
10,0,3,5,3,1,0
10,0,3,5,3,1,1
10,0,3,5,3,1,2
10,0,3,5,3,1,3
10,0,3,5,3,1,4
10,0,3,5,3,1,5
10,0,3,5,3,1,6
10,0,3,5,3,0,0
10,0,3,5,3,0,1
10,0,3,5,3,0,2
10,0,3,5,3,0,3
10,0,3,5,3,0,4
10,0,3,5,3,0,5
10,0,3,5,3,0,6
10,0,3,1,3,1,0
10,0,3,1,3,1,1
10,0,3,1,3,1,2
10,0,3,1,3,1,3
10,0,3,1,3,1,4
10,0,3,1,3,1,5
10,0,3,1,3,1,6
10,0,3,1,3,0,0
10,0,3,1,3,0,1
10,0,3,1,3,0,2
10,0,3,1,3,0,3
10,0,3,1,3,0,4
10,0,3,1,3,0,5
10,0,3,1,3,0,6
10,0,4,6,3,1,0
10,0,4,6,3,1,1
10,0,4,6,3,1,2
10,0,4,6,3,1,3
10,0,4,6,3,1,4
10,0,4,6,3,1,5
10,0,4,6,3,1,6
10,0,4,6,3,0,0
10,0,4,6,3,0,1
10,0,4,6,3,0,2
10,0,4,6,3,0,3
10,0,4,6,3,0,4
10,0,4,6,3,0,5
10,0,4,6,3,0,6
10,0,4,0,3,1,0
10,0,4,0,3,1,1
10,0,4,0,3,1,2
10,0,4,0,3,1,3
10,0,4,0,3,1,4
10,0,4,0,3,1,5
10,0,4,0,3,1,6
10,0,4,0,3,0,0
10,0,4,0,3,0,1
10,0,4,0,3,0,2
10,0,4,0,3,0,3
10,0,4,0,3,0,4
10,0,4,0,3,0,5
10,0,4,0,3,0,6
10,0,4,2,3,1,0
10,0,4,2,3,1,1
10,0,4,2,3,1,2
10,0,4,2,3,1,3
10,0,4,2,3,1,4
10,0,4,2,3,1,5
10,0,4,2,3,1,6
10,0,4,2,3,0,0
10,0,4,2,3,0,1
10,0,4,2,3,0,2
10,0,4,2,3,0,3
10,0,4,2,3,0,4
10,0,4,2,3,0,5
10,0,4,2,3,0,6
10,0,4,3,3,1,0
10,0,4,3,3,1,1
10,0,4,3,3,1,2
10,0,4,3,3,1,3
10,0,4,3,3,1,4
10,0,4,3,3,1,5
10,0,4,3,3,1,6
10,0,4,3,3,0,0
10,0,4,3,3,0,1
10,0,4,3,3,0,2
10,0,4,3,3,0,3
10,0,4,3,3,0,4
10,0,4,3,3,0,5
10,0,4,3,3,0,6
10,0,4,4,3,1,0
10,0,4,4,3,1,1
10,0,4,4,3,1,2
10,0,4,4,3,1,3
10,0,4,4,3,1,4
10,0,4,4,3,1,5
10,0,4,4,3,1,6
10,0,4,4,3,0,0
10,0,4,4,3,0,1
10,0,4,4,3,0,2
10,0,4,4,3,0,3
10,0,4,4,3,0,4
10,0,4,4,3,0,5
10,0,4,4,3,0,6
10,0,4,5,3,1,0
10,0,4,5,3,1,1
10,0,4,5,3,1,2
10,0,4,5,3,1,3
10,0,4,5,3,1,4
10,0,4,5,3,1,5
10,0,4,5,3,1,6
10,0,4,5,3,0,0
10,0,4,5,3,0,1
10,0,4,5,3,0,2
10,0,4,5,3,0,3
10,0,4,5,3,0,4
10,0,4,5,3,0,5
10,0,4,5,3,0,6
10,0,4,1,3,1,0
10,0,4,1,3,1,1
10,0,4,1,3,1,2
10,0,4,1,3,1,3
10,0,4,1,3,1,4
10,0,4,1,3,1,5
10,0,4,1,3,1,6
10,0,4,1,3,0,0
10,0,4,1,3,0,1
10,0,4,1,3,0,2
10,0,4,1,3,0,3
10,0,4,1,3,0,4
10,0,4,1,3,0,5
10,0,4,1,3,0,6
10,0,1,6,3,1,0
10,0,1,6,3,1,1
10,0,1,6,3,1,2
10,0,1,6,3,1,3
10,0,1,6,3,1,4
10,0,1,6,3,1,5
10,0,1,6,3,1,6
10,0,1,6,3,0,0
10,0,1,6,3,0,1
10,0,1,6,3,0,2
10,0,1,6,3,0,3
10,0,1,6,3,0,4
10,0,1,6,3,0,5
10,0,1,6,3,0,6
10,0,1,0,3,1,0
10,0,1,0,3,1,1
10,0,1,0,3,1,2
10,0,1,0,3,1,3
10,0,1,0,3,1,4
10,0,1,0,3,1,5
10,0,1,0,3,1,6
10,0,1,0,3,0,0
10,0,1,0,3,0,1
10,0,1,0,3,0,2
10,0,1,0,3,0,3
10,0,1,0,3,0,4
10,0,1,0,3,0,5
10,0,1,0,3,0,6
10,0,1,2,3,1,0
10,0,1,2,3,1,1
10,0,1,2,3,1,2
10,0,1,2,3,1,3
10,0,1,2,3,1,4
10,0,1,2,3,1,5
10,0,1,2,3,1,6
10,0,1,2,3,0,0
10,0,1,2,3,0,1
10,0,1,2,3,0,2
10,0,1,2,3,0,3
10,0,1,2,3,0,4
10,0,1,2,3,0,5
10,0,1,2,3,0,6
10,0,1,3,3,1,0
10,0,1,3,3,1,1
10,0,1,3,3,1,2
10,0,1,3,3,1,3
10,0,1,3,3,1,4
10,0,1,3,3,1,5
10,0,1,3,3,1,6
10,0,1,3,3,0,0
10,0,1,3,3,0,1
10,0,1,3,3,0,2
10,0,1,3,3,0,3
10,0,1,3,3,0,4
10,0,1,3,3,0,5
10,0,1,3,3,0,6
10,0,1,4,3,1,0
10,0,1,4,3,1,1
10,0,1,4,3,1,2
10,0,1,4,3,1,3
10,0,1,4,3,1,4
10,0,1,4,3,1,5
10,0,1,4,3,1,6
10,0,1,4,3,0,0
10,0,1,4,3,0,1
10,0,1,4,3,0,2
10,0,1,4,3,0,3
10,0,1,4,3,0,4
10,0,1,4,3,0,5
10,0,1,4,3,0,6
10,0,1,5,3,1,0
10,0,1,5,3,1,1
10,0,1,5,3,1,2
10,0,1,5,3,1,3
10,0,1,5,3,1,4
10,0,1,5,3,1,5
10,0,1,5,3,1,6
10,0,1,5,3,0,0
10,0,1,5,3,0,1
10,0,1,5,3,0,2
10,0,1,5,3,0,3
10,0,1,5,3,0,4
10,0,1,5,3,0,5
10,0,1,5,3,0,6
10,0,1,1,3,1,0
10,0,1,1,3,1,1
10,0,1,1,3,1,2
10,0,1,1,3,1,3
10,0,1,1,3,1,4
10,0,1,1,3,1,5
10,0,1,1,3,1,6
10,0,1,1,3,0,0
10,0,1,1,3,0,1
10,0,1,1,3,0,2
10,0,1,1,3,0,3
10,0,1,1,3,0,4
10,0,1,1,3,0,5
10,0,1,1,3,0,6
10,0,5,6,2,1,0
10,0,5,6,2,1,1
10,0,5,6,2,1,2
10,0,5,6,2,1,3
10,0,5,6,2,1,4
10,0,5,6,2,1,5
10,0,5,6,2,1,6
10,0,5,6,2,0,0
10,0,5,6,2,0,1
10,0,5,6,2,0,2
10,0,5,6,2,0,3
10,0,5,6,2,0,4
10,0,5,6,2,0,5
10,0,5,6,2,0,6
10,0,5,0,2,1,0
10,0,5,0,2,1,1
10,0,5,0,2,1,2
10,0,5,0,2,1,3
10,0,5,0,2,1,4
10,0,5,0,2,1,5
10,0,5,0,2,1,6
10,0,5,0,2,0,0
10,0,5,0,2,0,1
10,0,5,0,2,0,2
10,0,5,0,2,0,3
10,0,5,0,2,0,4
10,0,5,0,2,0,5
10,0,5,0,2,0,6
10,0,5,2,2,1,0
10,0,5,2,2,1,1
10,0,5,2,2,1,2
10,0,5,2,2,1,3
10,0,5,2,2,1,4
10,0,5,2,2,1,5
10,0,5,2,2,1,6
10,0,5,2,2,0,0
10,0,5,2,2,0,1
10,0,5,2,2,0,2
10,0,5,2,2,0,3
10,0,5,2,2,0,4
10,0,5,2,2,0,5
10,0,5,2,2,0,6
10,0,5,3,2,1,0
10,0,5,3,2,1,1
10,0,5,3,2,1,2
10,0,5,3,2,1,3
10,0,5,3,2,1,4
10,0,5,3,2,1,5
10,0,5,3,2,1,6
10,0,5,3,2,0,0
10,0,5,3,2,0,1
10,0,5,3,2,0,2
10,0,5,3,2,0,3
10,0,5,3,2,0,4
10,0,5,3,2,0,5
10,0,5,3,2,0,6
10,0,5,4,2,1,0
10,0,5,4,2,1,1
10,0,5,4,2,1,2
10,0,5,4,2,1,3
10,0,5,4,2,1,4
10,0,5,4,2,1,5
10,0,5,4,2,1,6
10,0,5,4,2,0,0
10,0,5,4,2,0,1
10,0,5,4,2,0,2
10,0,5,4,2,0,3
10,0,5,4,2,0,4
10,0,5,4,2,0,5
10,0,5,4,2,0,6
10,0,5,5,2,1,0
10,0,5,5,2,1,1
10,0,5,5,2,1,2
10,0,5,5,2,1,3
10,0,5,5,2,1,4
10,0,5,5,2,1,5
10,0,5,5,2,1,6
10,0,5,5,2,0,0
10,0,5,5,2,0,1
10,0,5,5,2,0,2
10,0,5,5,2,0,3
10,0,5,5,2,0,4
10,0,5,5,2,0,5
10,0,5,5,2,0,6
10,0,5,1,2,1,0
10,0,5,1,2,1,1
10,0,5,1,2,1,2
10,0,5,1,2,1,3
10,0,5,1,2,1,4
10,0,5,1,2,1,5
10,0,5,1,2,1,6
10,0,5,1,2,0,0
10,0,5,1,2,0,1
10,0,5,1,2,0,2
10,0,5,1,2,0,3
10,0,5,1,2,0,4
10,0,5,1,2,0,5
10,0,5,1,2,0,6
10,398,0,6,2,1,0
10,235,0,6,2,1,1
10,226,0,6,2,1,2
10,174,0,6,2,1,3
10,378,0,6,2,1,4
10,300,0,6,2,1,5
10,171,0,6,2,1,6
10,116,0,6,2,0,0
10,63,0,6,2,0,1
10,60,0,6,2,0,2
10,45,0,6,2,0,3
10,128,0,6,2,0,4
10,79,0,6,2,0,5
10,37,0,6,2,0,6
10,217,0,0,2,1,0
10,157,0,0,2,1,1
10,159,0,0,2,1,2
10,142,0,0,2,1,3
10,284,0,0,2,1,4
10,214,0,0,2,1,5
10,114,0,0,2,1,6
10,25,0,0,2,0,0
10,31,0,0,2,0,1
10,21,0,0,2,0,2
10,18,0,0,2,0,3
10,58,0,0,2,0,4
10,49,0,0,2,0,5
10,21,0,0,2,0,6
10,139,0,2,2,1,0
10,119,0,2,2,1,1
10,92,0,2,2,1,2
10,77,0,2,2,1,3
10,163,0,2,2,1,4
10,98,0,2,2,1,5
10,51,0,2,2,1,6
10,23,0,2,2,0,0
10,14,0,2,2,0,1
10,10,0,2,2,0,2
10,7,0,2,2,0,3
10,32,0,2,2,0,4
10,12,0,2,2,0,5
10,4,0,2,2,0,6
10,92,0,3,2,1,0
10,68,0,3,2,1,1
10,56,0,3,2,1,2
10,55,0,3,2,1,3
10,69,0,3,2,1,4
10,60,0,3,2,1,5
10,18,0,3,2,1,6
10,3,0,3,2,0,0
10,11,0,3,2,0,1
10,2,0,3,2,0,2
10,6,0,3,2,0,3
10,8,0,3,2,0,4
10,2,0,3,2,0,5
10,3,0,3,2,0,6
10,54,0,4,2,1,0
10,47,0,4,2,1,1
10,40,0,4,2,1,2
10,33,0,4,2,1,3
10,55,0,4,2,1,4
10,33,0,4,2,1,5
10,11,0,4,2,1,6
10,5,0,4,2,0,0
10,8,0,4,2,0,1
10,7,0,4,2,0,2
10,4,0,4,2,0,3
10,3,0,4,2,0,4
10,2,0,4,2,0,5
10,4,0,4,2,0,6
10,105,0,5,2,1,0
10,110,0,5,2,1,1
10,65,0,5,2,1,2
10,47,0,5,2,1,3
10,72,0,5,2,1,4
10,33,0,5,2,1,5
10,16,0,5,2,1,6
10,4,0,5,2,0,0
10,6,0,5,2,0,1
10,9,0,5,2,0,2
10,5,0,5,2,0,3
10,8,0,5,2,0,4
10,3,0,5,2,0,5
10,0,0,5,2,0,6
10,28,0,1,2,1,0
10,21,0,1,2,1,1
10,12,0,1,2,1,2
10,7,0,1,2,1,3
10,8,0,1,2,1,4
10,5,0,1,2,1,5
10,3,0,1,2,1,6
10,0,0,1,2,0,0
10,0,0,1,2,0,1
10,1,0,1,2,0,2
10,0,0,1,2,0,3
10,4,0,1,2,0,4
10,2,0,1,2,0,5
10,0,0,1,2,0,6
10,175,2,6,2,1,0
10,111,2,6,2,1,1
10,103,2,6,2,1,2
10,68,2,6,2,1,3
10,152,2,6,2,1,4
10,90,2,6,2,1,5
10,49,2,6,2,1,6
10,34,2,6,2,0,0
10,28,2,6,2,0,1
10,23,2,6,2,0,2
10,18,2,6,2,0,3
10,27,2,6,2,0,4
10,16,2,6,2,0,5
10,6,2,6,2,0,6
10,116,2,0,2,1,0
10,107,2,0,2,1,1
10,66,2,0,2,1,2
10,77,2,0,2,1,3
10,127,2,0,2,1,4
10,96,2,0,2,1,5
10,41,2,0,2,1,6
10,20,2,0,2,0,0
10,21,2,0,2,0,1
10,12,2,0,2,0,2
10,15,2,0,2,0,3
10,19,2,0,2,0,4
10,14,2,0,2,0,5
10,8,2,0,2,0,6
10,117,2,2,2,1,0
10,88,2,2,2,1,1
10,68,2,2,2,1,2
10,56,2,2,2,1,3
10,89,2,2,2,1,4
10,64,2,2,2,1,5
10,20,2,2,2,1,6
10,6,2,2,2,0,0
10,5,2,2,2,0,1
10,3,2,2,2,0,2
10,11,2,2,2,0,3
10,16,2,2,2,0,4
10,7,2,2,2,0,5
10,5,2,2,2,0,6
10,71,2,3,2,1,0
10,57,2,3,2,1,1
10,55,2,3,2,1,2
10,32,2,3,2,1,3
10,60,2,3,2,1,4
10,46,2,3,2,1,5
10,9,2,3,2,1,6
10,7,2,3,2,0,0
10,5,2,3,2,0,1
10,6,2,3,2,0,2
10,5,2,3,2,0,3
10,8,2,3,2,0,4
10,4,2,3,2,0,5
10,3,2,3,2,0,6
10,54,2,4,2,1,0
10,64,2,4,2,1,1
10,42,2,4,2,1,2
10,22,2,4,2,1,3
10,49,2,4,2,1,4
10,26,2,4,2,1,5
10,4,2,4,2,1,6
10,6,2,4,2,0,0
10,4,2,4,2,0,1
10,3,2,4,2,0,2
10,4,2,4,2,0,3
10,1,2,4,2,0,4
10,5,2,4,2,0,5
10,1,2,4,2,0,6
10,103,2,5,2,1,0
10,113,2,5,2,1,1
10,77,2,5,2,1,2
10,38,2,5,2,1,3
10,62,2,5,2,1,4
10,38,2,5,2,1,5
10,11,2,5,2,1,6
10,2,2,5,2,0,0
10,4,2,5,2,0,1
10,6,2,5,2,0,2
10,6,2,5,2,0,3
10,14,2,5,2,0,4
10,5,2,5,2,0,5
10,0,2,5,2,0,6
10,38,2,1,2,1,0
10,35,2,1,2,1,1
10,10,2,1,2,1,2
10,5,2,1,2,1,3
10,13,2,1,2,1,4
10,5,2,1,2,1,5
10,6,2,1,2,1,6
10,2,2,1,2,0,0
10,4,2,1,2,0,1
10,0,2,1,2,0,2
10,2,2,1,2,0,3
10,2,2,1,2,0,4
10,1,2,1,2,0,5
10,0,2,1,2,0,6
10,103,3,6,2,1,0
10,49,3,6,2,1,1
10,32,3,6,2,1,2
10,22,3,6,2,1,3
10,56,3,6,2,1,4
10,47,3,6,2,1,5
10,11,3,6,2,1,6
10,20,3,6,2,0,0
10,16,3,6,2,0,1
10,12,3,6,2,0,2
10,7,3,6,2,0,3
10,16,3,6,2,0,4
10,6,3,6,2,0,5
10,3,3,6,2,0,6
10,71,3,0,2,1,0
10,53,3,0,2,1,1
10,41,3,0,2,1,2
10,36,3,0,2,1,3
10,57,3,0,2,1,4
10,47,3,0,2,1,5
10,14,3,0,2,1,6
10,12,3,0,2,0,0
10,10,3,0,2,0,1
10,5,3,0,2,0,2
10,7,3,0,2,0,3
10,14,3,0,2,0,4
10,8,3,0,2,0,5
10,2,3,0,2,0,6
10,66,3,2,2,1,0
10,55,3,2,2,1,1
10,42,3,2,2,1,2
10,30,3,2,2,1,3
10,50,3,2,2,1,4
10,28,3,2,2,1,5
10,11,3,2,2,1,6
10,5,3,2,2,0,0
10,3,3,2,2,0,1
10,6,3,2,2,0,2
10,5,3,2,2,0,3
10,10,3,2,2,0,4
10,4,3,2,2,0,5
10,1,3,2,2,0,6
10,55,3,3,2,1,0
10,48,3,3,2,1,1
10,45,3,3,2,1,2
10,27,3,3,2,1,3
10,42,3,3,2,1,4
10,22,3,3,2,1,5
10,4,3,3,2,1,6
10,4,3,3,2,0,0
10,3,3,3,2,0,1
10,2,3,3,2,0,2
10,1,3,3,2,0,3
10,4,3,3,2,0,4
10,4,3,3,2,0,5
10,1,3,3,2,0,6
10,40,3,4,2,1,0
10,41,3,4,2,1,1
10,30,3,4,2,1,2
10,18,3,4,2,1,3
10,33,3,4,2,1,4
10,8,3,4,2,1,5
10,9,3,4,2,1,6
10,4,3,4,2,0,0
10,2,3,4,2,0,1
10,6,3,4,2,0,2
10,1,3,4,2,0,3
10,5,3,4,2,0,4
10,1,3,4,2,0,5
10,1,3,4,2,0,6
10,102,3,5,2,1,0
10,107,3,5,2,1,1
10,56,3,5,2,1,2
10,40,3,5,2,1,3
10,58,3,5,2,1,4
10,31,3,5,2,1,5
10,6,3,5,2,1,6
10,8,3,5,2,0,0
10,10,3,5,2,0,1
10,2,3,5,2,0,2
10,3,3,5,2,0,3
10,5,3,5,2,0,4
10,5,3,5,2,0,5
10,1,3,5,2,0,6
10,34,3,1,2,1,0
10,40,3,1,2,1,1
10,14,3,1,2,1,2
10,13,3,1,2,1,3
10,15,3,1,2,1,4
10,4,3,1,2,1,5
10,1,3,1,2,1,6
10,1,3,1,2,0,0
10,3,3,1,2,0,1
10,0,3,1,2,0,2
10,1,3,1,2,0,3
10,2,3,1,2,0,4
10,0,3,1,2,0,5
10,0,3,1,2,0,6
10,166,4,6,2,1,0
10,56,4,6,2,1,1
10,49,4,6,2,1,2
10,34,4,6,2,1,3
10,48,4,6,2,1,4
10,27,4,6,2,1,5
10,11,4,6,2,1,6
10,24,4,6,2,0,0
10,17,4,6,2,0,1
10,10,4,6,2,0,2
10,4,4,6,2,0,3
10,6,4,6,2,0,4
10,5,4,6,2,0,5
10,3,4,6,2,0,6
10,124,4,0,2,1,0
10,71,4,0,2,1,1
10,56,4,0,2,1,2
10,51,4,0,2,1,3
10,67,4,0,2,1,4
10,29,4,0,2,1,5
10,6,4,0,2,1,6
10,17,4,0,2,0,0
