0;109;1;K;6099;0;0;0;0;0;0;0;0;0;0;0;0
0;109;2;M;2024;0;0;0;0;0;0;0;0;0;0;0;0
0;109;2;M;2529;0;0;0;0;0;0;0;0;0;0;0;0
0;109;2;M;3034;0;0;0;0;0;0;0;0;0;0;0;0
0;109;2;M;3539;0;0;0;0;0;0;0;0;0;0;0;0
0;109;2;M;4049;0;0;0;0;0;0;0;0;0;0;0;0
0;109;2;M;5059;0;0;0;0;0;0;0;0;0;0;0;0
0;109;2;M;6099;0;0;0;0;0;0;0;0;0;0;0;0
0;109;2;K;2024;0;0;0;0;0;0;0;0;0;0;0;0
0;109;2;K;2529;0;0;0;0;0;0;0;0;0;0;0;0
0;109;2;K;3034;0;0;0;0;0;0;0;0;0;0;0;0
0;109;2;K;3539;0;0;0;0;0;0;0;0;0;0;0;0
0;109;2;K;4049;0;0;0;0;0;0;0;0;0;0;0;0
0;109;2;K;5059;0;0;0;0;0;0;0;0;0;0;0;0
0;109;2;K;6099;0;0;0;0;0;0;0;0;0;0;0;0
0;109;3;M;2024;0;0;0;0;0;0;0;0;0;0;0;0
0;109;3;M;2529;0;0;0;0;0;0;0;0;0;0;0;0
0;109;3;M;3034;0;0;0;0;0;0;0;0;0;0;0;0
0;109;3;M;3539;0;0;0;0;0;0;0;0;0;0;0;0
0;109;3;M;4049;0;0;0;0;0;0;0;0;0;0;0;0
0;109;3;M;5059;0;0;0;0;0;0;0;0;0;0;0;0
0;109;3;M;6099;0;0;0;0;0;0;0;0;0;0;0;0
0;109;3;K;2024;0;0;0;0;0;0;0;0;0;0;0;0
0;109;3;K;2529;0;0;0;0;0;0;0;0;0;0;0;0
0;109;3;K;3034;0;0;0;0;0;0;0;0;0;0;0;0
0;109;3;K;3539;0;0;0;0;0;0;0;0;0;0;0;0
0;109;3;K;4049;0;0;0;0;0;0;0;0;0;0;0;0
0;109;3;K;5059;0;0;0;0;0;0;0;0;0;0;0;0
0;109;3;K;6099;0;0;0;0;0;0;0;0;0;0;0;0
0;109;4;M;2024;0;0;0;0;0;0;0;0;0;0;0;0
0;109;4;M;2529;0;0;0;0;0;0;0;0;0;0;0;0
0;109;4;M;3034;0;0;0;0;0;0;0;0;0;0;0;0
0;109;4;M;3539;0;0;0;0;0;0;0;0;0;0;0;0
0;109;4;M;4049;0;0;0;0;0;0;0;0;0;0;0;0
0;109;4;M;5059;0;0;0;0;0;0;0;0;0;0;0;0
0;109;4;M;6099;0;0;0;0;0;0;0;0;0;0;0;0
0;109;4;K;2024;0;0;0;0;0;0;0;0;0;0;0;0
0;109;4;K;2529;0;0;0;0;0;0;0;0;0;0;0;0
0;109;4;K;3034;0;0;0;0;0;0;0;0;0;0;0;0
0;109;4;K;3539;0;0;0;0;0;0;0;0;0;0;0;0
0;109;4;K;4049;0;0;0;0;0;0;0;0;0;0;0;0
0;109;4;K;5059;0;0;0;0;0;0;0;0;0;0;0;0
0;109;4;K;6099;0;0;0;0;0;0;0;0;0;0;0;0
0;109;5;M;2024;0;0;0;0;0;0;0;0;0;0;0;0
0;109;5;M;2529;0;0;0;0;0;0;0;0;0;0;0;0
0;109;5;M;3034;0;0;0;0;0;0;0;0;0;0;0;0
0;109;5;M;3539;0;0;0;0;0;0;0;0;0;0;0;0
0;109;5;M;4049;0;0;0;0;0;0;0;0;0;0;0;0
0;109;5;M;5059;0;0;0;0;0;0;0;0;0;0;0;0
0;109;5;M;6099;0;0;0;0;0;0;0;0;0;0;0;0
0;109;5;K;2024;0;0;0;0;0;0;0;0;0;0;0;0
0;109;5;K;2529;0;0;0;0;0;0;0;0;0;0;0;0
0;109;5;K;3034;0;0;0;0;0;0;0;0;0;0;0;0
0;109;5;K;3539;0;0;0;0;0;0;0;0;0;0;0;0
0;109;5;K;4049;0;0;0;0;0;0;0;0;0;0;0;0
0;109;5;K;5059;0;0;0;0;0;0;0;0;0;0;0;0
0;109;5;K;6099;0;0;0;0;0;0;0;0;0;0;0;0
0;109;10;M;2024;0;0;0;0;0;0;0;0;0;0;0;0
0;109;10;M;2529;0;0;0;0;0;0;0;0;0;0;0;0
0;109;10;M;3034;0;0;0;0;0;0;0;0;0;0;0;0
0;109;10;M;3539;0;0;0;0;0;0;0;0;0;0;0;0
0;109;10;M;4049;0;0;0;0;0;0;0;0;0;0;0;0
0;109;10;M;5059;0;0;0;0;0;0;0;0;0;0;0;0
0;109;10;M;6099;0;0;0;0;0;0;0;0;0;0;0;0
0;109;10;K;2024;0;0;0;0;0;0;0;0;0;0;0;0
0;109;10;K;2529;0;0;0;0;0;0;0;0;0;0;0;0
0;109;10;K;3034;0;0;0;0;0;0;0;0;0;0;0;0
0;109;10;K;3539;0;0;0;0;0;0;0;0;0;0;0;0
0;109;10;K;4049;0;0;0;0;0;0;0;0;0;0;0;0
0;109;10;K;5059;0;0;0;0;0;0;0;0;0;0;0;0
