KØN,ALDER1,UDDANNELSE,VARTILBAGE,TID,INDHOLD
0,6,2,2,1,8
0,6,2,2,2,9
0,6,2,2,3,12
0,6,2,2,4,8
0,6,2,2,5,9
0,6,2,2,6,13
0,6,2,2,7,19
0,6,2,2,8,15
0,6,2,2,9,15
0,6,2,2,10,14
0,6,2,2,11,21
0,6,2,2,12,19
0,6,2,1,0,6
0,6,2,1,1,5
0,6,2,1,2,8
0,6,2,1,3,7
0,6,2,1,4,6
0,6,2,1,5,5
0,6,2,1,6,8
0,6,2,1,7,12
0,6,2,1,8,7
0,6,2,1,9,11
0,6,2,1,10,8
0,6,2,1,11,17
0,6,2,1,12,17
0,6,2,0,0,6
0,6,2,0,1,7
0,6,2,0,2,10
0,6,2,0,3,8
0,6,2,0,4,11
0,6,2,0,5,12
0,6,2,0,6,13
0,6,2,0,7,17
0,6,2,0,8,18
0,6,2,0,9,15
0,6,2,0,10,20
0,6,2,0,11,22
0,6,2,0,12,32
0,6,0,3,0,1090
0,6,0,3,1,1033
0,6,0,3,2,1217
0,6,0,3,3,1349
0,6,0,3,4,1418
0,6,0,3,5,1717
0,6,0,3,6,1774
0,6,0,3,7,1795
0,6,0,3,8,1906
0,6,0,3,9,1895
0,6,0,3,10,1744
0,6,0,3,11,1873
0,6,0,3,12,2170
0,6,0,2,0,26
0,6,0,2,1,37
0,6,0,2,2,47
0,6,0,2,3,52
0,6,0,2,4,44
0,6,0,2,5,61
0,6,0,2,6,94
0,6,0,2,7,68
0,6,0,2,8,80
0,6,0,2,9,83
0,6,0,2,10,91
0,6,0,2,11,81
0,6,0,2,12,105
0,6,0,1,0,28
0,6,0,1,1,43
0,6,0,1,2,40
0,6,0,1,3,50
0,6,0,1,4,61
0,6,0,1,5,53
0,6,0,1,6,71
0,6,0,1,7,58
0,6,0,1,8,71
0,6,0,1,9,74
0,6,0,1,10,76
0,6,0,1,11,58
0,6,0,1,12,93
0,6,0,0,0,50
0,6,0,0,1,43
0,6,0,0,2,63
0,6,0,0,3,79
0,6,0,0,4,81
0,6,0,0,5,109
0,6,0,0,6,112
0,6,0,0,7,114
0,6,0,0,8,101
0,6,0,0,9,108
0,6,0,0,10,111
0,6,0,0,11,111
0,6,0,0,12,125
0,6,4,3,0,1176
0,6,4,3,1,1370
0,6,4,3,2,1541
0,6,4,3,3,1704
0,6,4,3,4,1601
0,6,4,3,5,1926
0,6,4,3,6,2015
0,6,4,3,7,2120
0,6,4,3,8,2129
0,6,4,3,9,2087
0,6,4,3,10,1794
0,6,4,3,11,1975
0,6,4,3,12,2197
0,6,4,2,0,31
0,6,4,2,1,42
0,6,4,2,2,54
0,6,4,2,3,58
0,6,4,2,4,60
0,6,4,2,5,68
0,6,4,2,6,78
0,6,4,2,7,71
0,6,4,2,8,78
0,6,4,2,9,61
0,6,4,2,10,70
0,6,4,2,11,69
0,6,4,2,12,86
0,6,4,1,0,35
0,6,4,1,1,42
0,6,4,1,2,44
0,6,4,1,3,51
0,6,4,1,4,51
0,6,4,1,5,57
0,6,4,1,6,76
0,6,4,1,7,71
0,6,4,1,8,66
0,6,4,1,9,68
0,6,4,1,10,52
0,6,4,1,11,74
0,6,4,1,12,98
0,6,4,0,0,51
0,6,4,0,1,65
0,6,4,0,2,74
0,6,4,0,3,78
0,6,4,0,4,85
0,6,4,0,5,85
0,6,4,0,6,108
0,6,4,0,7,98
0,6,4,0,8,100
0,6,4,0,9,105
0,6,4,0,10,111
0,6,4,0,11,99
0,6,4,0,12,151
0,6,3,3,0,72
0,6,3,3,1,103
0,6,3,3,2,94
0,6,3,3,3,114
0,6,3,3,4,110
0,6,3,3,5,121
0,6,3,3,6,129
0,6,3,3,7,130
0,6,3,3,8,180
0,6,3,3,9,121
0,6,3,3,10,125
0,6,3,3,11,158
0,6,3,3,12,193
0,6,3,2,0,2
0,6,3,2,1,6
0,6,3,2,2,5
0,6,3,2,3,10
0,6,3,2,4,9
0,6,3,2,5,15
0,6,3,2,6,16
0,6,3,2,7,15
0,6,3,2,8,9
0,6,3,2,9,6
0,6,3,2,10,12
0,6,3,2,11,10
0,6,3,2,12,23
0,6,3,1,0,7
0,6,3,1,1,4
0,6,3,1,2,14
0,6,3,1,3,11
0,6,3,1,4,7
0,6,3,1,5,6
0,6,3,1,6,10
0,6,3,1,7,9
0,6,3,1,8,7
0,6,3,1,9,7
0,6,3,1,10,7
0,6,3,1,11,9
0,6,3,1,12,11
0,6,3,0,0,6
0,6,3,0,1,7
0,6,3,0,2,9
0,6,3,0,3,7
0,6,3,0,4,12
0,6,3,0,5,12
0,6,3,0,6,7
0,6,3,0,7,16
0,6,3,0,8,12
0,6,3,0,9,13
0,6,3,0,10,8
0,6,3,0,11,9
0,6,3,0,12,12
0,7,1,3,0,879
0,7,1,3,1,889
0,7,1,3,2,1015
0,7,1,3,3,1031
0,7,1,3,4,972
0,7,1,3,5,1016
0,7,1,3,6,1088
0,7,1,3,7,1018
0,7,1,3,8,1075
0,7,1,3,9,1069
0,7,1,3,10,1027
0,7,1,3,11,1119
0,7,1,3,12,1149
0,7,1,2,0,34
0,7,1,2,1,33
0,7,1,2,2,43
0,7,1,2,3,50
0,7,1,2,4,42
0,7,1,2,5,47
0,7,1,2,6,38
0,7,1,2,7,39
0,7,1,2,8,34
0,7,1,2,9,30
0,7,1,2,10,43
0,7,1,2,11,39
0,7,1,2,12,57
0,7,1,1,0,24
0,7,1,1,1,32
0,7,1,1,2,29
0,7,1,1,3,25
0,7,1,1,4,29
0,7,1,1,5,29
0,7,1,1,6,37
0,7,1,1,7,30
0,7,1,1,8,36
0,7,1,1,9,29
0,7,1,1,10,34
0,7,1,1,11,30
0,7,1,1,12,50
0,7,1,0,0,37
0,7,1,0,1,52
0,7,1,0,2,48
0,7,1,0,3,39
0,7,1,0,4,44
0,7,1,0,5,39
0,7,1,0,6,56
0,7,1,0,7,50
0,7,1,0,8,55
0,7,1,0,9,43
0,7,1,0,10,56
0,7,1,0,11,57
0,7,1,0,12,52
0,7,2,3,0,57
0,7,2,3,1,39
0,7,2,3,2,66
0,7,2,3,3,65
0,7,2,3,4,67
0,7,2,3,5,90
0,7,2,3,6,88
0,7,2,3,7,86
0,7,2,3,8,118
0,7,2,3,9,98
0,7,2,3,10,102
0,7,2,3,11,118
0,7,2,3,12,126
0,7,2,2,0,0
0,7,2,2,1,1
0,7,2,2,2,1
0,7,2,2,3,6
0,7,2,2,4,0
0,7,2,2,5,9
0,7,2,2,6,5
0,7,2,2,7,2
0,7,2,2,8,2
0,7,2,2,9,5
0,7,2,2,10,5
0,7,2,2,11,5
0,7,2,2,12,11
0,7,2,1,0,1
0,7,2,1,1,0
0,7,2,1,2,0
0,7,2,1,3,1
0,7,2,1,4,1
0,7,2,1,5,4
0,7,2,1,6,1
0,7,2,1,7,4
0,7,2,1,8,4
0,7,2,1,9,3
0,7,2,1,10,5
0,7,2,1,11,2
0,7,2,1,12,2
0,7,2,0,0,0
0,7,2,0,1,1
0,7,2,0,2,2
0,7,2,0,3,2
0,7,2,0,4,2
0,7,2,0,5,0
0,7,2,0,6,4
0,7,2,0,7,5
0,7,2,0,8,5
0,7,2,0,9,4
0,7,2,0,10,2
0,7,2,0,11,6
0,7,2,0,12,9
0,7,0,3,0,755
0,7,0,3,1,794
0,7,0,3,2,994
0,7,0,3,3,952
0,7,0,3,4,1020
0,7,0,3,5,1261
0,7,0,3,6,1130
0,7,0,3,7,1071
0,7,0,3,8,1162
0,7,0,3,9,1139
0,7,0,3,10,1105
0,7,0,3,11,1268
0,7,0,3,12,1424
0,7,0,2,0,22
0,7,0,2,1,31
0,7,0,2,2,17
0,7,0,2,3,34
0,7,0,2,4,23
0,7,0,2,5,38
0,7,0,2,6,22
0,7,0,2,7,33
0,7,0,2,8,23
0,7,0,2,9,40
0,7,0,2,10,35
0,7,0,2,11,42
0,7,0,2,12,39
0,7,0,1,0,11
0,7,0,1,1,16
0,7,0,1,2,27
0,7,0,1,3,20
0,7,0,1,4,29
0,7,0,1,5,25
0,7,0,1,6,35
0,7,0,1,7,24
0,7,0,1,8,26
0,7,0,1,9,18
0,7,0,1,10,27
0,7,0,1,11,29
0,7,0,1,12,34
0,7,0,0,0,20
0,7,0,0,1,36
0,7,0,0,2,36
0,7,0,0,3,43
0,7,0,0,4,51
0,7,0,0,5,41
0,7,0,0,6,51
0,7,0,0,7,37
0,7,0,0,8,48
0,7,0,0,9,38
0,7,0,0,10,48
0,7,0,0,11,48
0,7,0,0,12,60
0,7,4,3,0,621
0,7,4,3,1,709
0,7,4,3,2,823
0,7,4,3,3,964
0,7,4,3,4,952
0,7,4,3,5,1092
0,7,4,3,6,1206
0,7,4,3,7,1259
0,7,4,3,8,1369
0,7,4,3,9,1299
0,7,4,3,10,1220
0,7,4,3,11,1403
0,7,4,3,12,1575
0,7,4,2,0,17
0,7,4,2,1,14
0,7,4,2,2,5
0,7,4,2,3,27
0,7,4,2,4,25
0,7,4,2,5,32
0,7,4,2,6,28
0,7,4,2,7,30
0,7,4,2,8,28
0,7,4,2,9,23
0,7,4,2,10,24
0,7,4,2,11,29
0,7,4,2,12,44
0,7,4,1,0,10
0,7,4,1,1,13
0,7,4,1,2,23
0,7,4,1,3,21
0,7,4,1,4,23
0,7,4,1,5,23
0,7,4,1,6,37
0,7,4,1,7,34
0,7,4,1,8,25
0,7,4,1,9,24
0,7,4,1,10,23
0,7,4,1,11,40
0,7,4,1,12,47
0,7,4,0,0,29
0,7,4,0,1,20
0,7,4,0,2,33
0,7,4,0,3,39
0,7,4,0,4,41
0,7,4,0,5,45
0,7,4,0,6,64
0,7,4,0,7,48
0,7,4,0,8,40
0,7,4,0,9,40
0,7,4,0,10,47
0,7,4,0,11,59
0,7,4,0,12,75
0,7,3,3,0,58
0,7,3,3,1,65
0,7,3,3,2,69
0,7,3,3,3,79
0,7,3,3,4,69
0,7,3,3,5,84
0,7,3,3,6,68
0,7,3,3,7,90
0,7,3,3,8,68
0,7,3,3,9,85
0,7,3,3,10,94
0,7,3,3,11,113
0,7,3,3,12,112
0,7,3,2,0,1
0,7,3,2,1,3
0,7,3,2,2,2
0,7,3,2,3,4
0,7,3,2,4,4
0,7,3,2,5,4
0,7,3,2,6,7
0,7,3,2,7,4
0,7,3,2,8,5
0,7,3,2,9,5
0,7,3,2,10,5
0,7,3,2,11,4
0,7,3,2,12,7
0,7,3,1,0,2
0,7,3,1,1,8
0,7,3,1,2,0
0,7,3,1,3,4
0,7,3,1,4,2
0,7,3,1,5,2
0,7,3,1,6,7
0,7,3,1,7,3
0,7,3,1,8,3
0,7,3,1,9,6
0,7,3,1,10,5
0,7,3,1,11,8
0,7,3,1,12,2
0,7,3,0,0,2
0,7,3,0,1,2
0,7,3,0,2,4
0,7,3,0,3,4
0,7,3,0,4,2
0,7,3,0,5,2
0,7,3,0,6,5
0,7,3,0,7,2
0,7,3,0,8,3
0,7,3,0,9,2
0,7,3,0,10,4
0,7,3,0,11,9
0,7,3,0,12,8
