OMRÅDE,KØN,ALDER,HERKOMST1,TID,INDHOLD
66,1,1,0,2011,163
66,1,1,0,2012,136
66,1,1,0,2013,112
66,1,1,0,2014,120
66,1,1,0,2015,129
66,1,1,0,2016,135
66,1,1,0,2017,97
66,1,1,0,2018,111
66,1,1,0,2019,113
66,1,1,0,2020,137
66,1,1,0,2021,99
66,1,1,0,2022,92
66,1,1,0,2023,84
66,1,1,1,2005,19
66,1,1,1,2006,15
66,1,1,1,2007,4
66,1,1,1,2008,12
66,1,1,1,2009,10
66,1,1,1,2010,12
66,1,1,1,2011,17
66,1,1,1,2012,15
66,1,1,1,2013,20
66,1,1,1,2014,18
66,1,1,1,2015,16
66,1,1,1,2016,18
66,1,1,1,2017,26
66,1,1,1,2018,20
66,1,1,1,2019,22
66,1,1,1,2020,21
66,1,1,1,2021,25
66,1,1,1,2022,12
66,1,1,1,2023,15
66,1,2,0,2005,89
66,1,2,0,2006,78
66,1,2,0,2007,81
66,1,2,0,2008,68
66,1,2,0,2009,90
66,1,2,0,2010,104
66,1,2,0,2011,112
66,1,2,0,2012,104
66,1,2,0,2013,104
66,1,2,0,2014,86
66,1,2,0,2015,126
66,1,2,0,2016,129
66,1,2,0,2017,114
66,1,2,0,2018,93
66,1,2,0,2019,111
66,1,2,0,2020,133
66,1,2,0,2021,111
66,1,2,0,2022,115
66,1,2,0,2023,100
66,1,2,1,2005,4
66,1,2,1,2006,4
66,1,2,1,2007,3
66,1,2,1,2008,2
66,1,2,1,2009,4
66,1,2,1,2010,2
66,1,2,1,2011,6
66,1,2,1,2012,3
66,1,2,1,2013,2
66,1,2,1,2014,8
66,1,2,1,2015,5
66,1,2,1,2016,5
66,1,2,1,2017,5
66,1,2,1,2018,6
66,1,2,1,2019,10
66,1,2,1,2020,12
66,1,2,1,2021,15
66,1,2,1,2022,11
66,1,2,1,2023,12
66,0,0,0,2005,12
66,0,0,0,2006,17
66,0,0,0,2007,21
66,0,0,0,2008,14
66,0,0,0,2009,21
66,0,0,0,2010,19
66,0,0,0,2011,24
66,0,0,0,2012,15
66,0,0,0,2013,23
66,0,0,0,2014,22
66,0,0,0,2015,18
66,0,0,0,2016,32
66,0,0,0,2017,17
66,0,0,0,2018,22
66,0,0,0,2019,20
66,0,0,0,2020,23
66,0,0,0,2021,13
66,0,0,0,2022,20
66,0,0,0,2023,20
66,0,0,1,2005,4
66,0,0,1,2006,1
66,0,0,1,2007,0
66,0,0,1,2008,1
66,0,0,1,2009,3
66,0,0,1,2010,2
66,0,0,1,2011,1
66,0,0,1,2012,2
66,0,0,1,2013,2
66,0,0,1,2014,2
66,0,0,1,2015,3
66,0,0,1,2016,2
66,0,0,1,2017,3
66,0,0,1,2018,1
66,0,0,1,2019,1
66,0,0,1,2020,1
66,0,0,1,2021,4
66,0,0,1,2022,3
66,0,0,1,2023,2
66,0,1,0,2005,52
66,0,1,0,2006,64
66,0,1,0,2007,42
66,0,1,0,2008,43
66,0,1,0,2009,72
66,0,1,0,2010,63
66,0,1,0,2011,68
66,0,1,0,2012,44
66,0,1,0,2013,52
66,0,1,0,2014,58
66,0,1,0,2015,42
66,0,1,0,2016,48
66,0,1,0,2017,41
66,0,1,0,2018,39
66,0,1,0,2019,33
66,0,1,0,2020,62
66,0,1,0,2021,44
66,0,1,0,2022,27
66,0,1,0,2023,27
66,0,1,1,2005,3
66,0,1,1,2006,2
66,0,1,1,2007,1
66,0,1,1,2008,3
66,0,1,1,2009,5
66,0,1,1,2010,6
66,0,1,1,2011,8
66,0,1,1,2012,5
66,0,1,1,2013,3
66,0,1,1,2014,6
66,0,1,1,2015,2
66,0,1,1,2016,5
66,0,1,1,2017,4
66,0,1,1,2018,7
66,0,1,1,2019,7
66,0,1,1,2020,9
66,0,1,1,2021,9
66,0,1,1,2022,5
66,0,1,1,2023,8
66,0,2,0,2005,21
66,0,2,0,2006,22
66,0,2,0,2007,23
66,0,2,0,2008,17
66,0,2,0,2009,29
66,0,2,0,2010,36
66,0,2,0,2011,45
66,0,2,0,2012,37
66,0,2,0,2013,27
66,0,2,0,2014,41
66,0,2,0,2015,37
66,0,2,0,2016,44
66,0,2,0,2017,39
66,0,2,0,2018,32
66,0,2,0,2019,42
66,0,2,0,2020,51
66,0,2,0,2021,41
66,0,2,0,2022,39
66,0,2,0,2023,41
66,0,2,1,2005,3
66,0,2,1,2006,0
66,0,2,1,2007,1
66,0,2,1,2008,1
66,0,2,1,2009,2
66,0,2,1,2010,3
66,0,2,1,2011,1
66,0,2,1,2012,0
66,0,2,1,2013,0
66,0,2,1,2014,2
66,0,2,1,2015,5
66,0,2,1,2016,1
66,0,2,1,2017,0
66,0,2,1,2018,0
66,0,2,1,2019,1
66,0,2,1,2020,3
66,0,2,1,2021,2
66,0,2,1,2022,4
66,0,2,1,2023,4
69,1,0,0,2005,748
69,1,0,0,2006,757
69,1,0,0,2007,702
69,1,0,0,2008,627
69,1,0,0,2009,746
69,1,0,0,2010,693
69,1,0,0,2011,817
69,1,0,0,2012,770
69,1,0,0,2013,777
69,1,0,0,2014,748
69,1,0,0,2015,680
69,1,0,0,2016,617
69,1,0,0,2017,685
69,1,0,0,2018,653
69,1,0,0,2019,668
69,1,0,0,2020,688
69,1,0,0,2021,658
69,1,0,0,2022,663
69,1,0,0,2023,552
69,1,0,1,2005,71
69,1,0,1,2006,70
69,1,0,1,2007,60
69,1,0,1,2008,60
69,1,0,1,2009,73
69,1,0,1,2010,75
69,1,0,1,2011,99
69,1,0,1,2012,102
69,1,0,1,2013,85
69,1,0,1,2014,96
69,1,0,1,2015,111
69,1,0,1,2016,111
69,1,0,1,2017,107
69,1,0,1,2018,103
69,1,0,1,2019,119
69,1,0,1,2020,137
69,1,0,1,2021,153
69,1,0,1,2022,141
69,1,0,1,2023,139
69,1,1,0,2005,957
69,1,1,0,2006,864
69,1,1,0,2007,863
69,1,1,0,2008,713
69,1,1,0,2009,863
69,1,1,0,2010,840
69,1,1,0,2011,933
69,1,1,0,2012,913
69,1,1,0,2013,768
69,1,1,0,2014,819
69,1,1,0,2015,783
69,1,1,0,2016,713
69,1,1,0,2017,724
69,1,1,0,2018,607
69,1,1,0,2019,673
69,1,1,0,2020,862
69,1,1,0,2021,788
69,1,1,0,2022,669
69,1,1,0,2023,627
69,1,1,1,2005,61
69,1,1,1,2006,62
69,1,1,1,2007,57
69,1,1,1,2008,53
69,1,1,1,2009,69
69,1,1,1,2010,69
69,1,1,1,2011,77
69,1,1,1,2012,75
69,1,1,1,2013,88
69,1,1,1,2014,84
69,1,1,1,2015,100
69,1,1,1,2016,105
69,1,1,1,2017,115
69,1,1,1,2018,122
69,1,1,1,2019,143
69,1,1,1,2020,205
69,1,1,1,2021,195
69,1,1,1,2022,168
69,1,1,1,2023,163
69,1,2,0,2005,407
69,1,2,0,2006,390
69,1,2,0,2007,364
69,1,2,0,2008,319
69,1,2,0,2009,366
69,1,2,0,2010,396
69,1,2,0,2011,489
69,1,2,0,2012,408
69,1,2,0,2013,386
69,1,2,0,2014,436
69,1,2,0,2015,459
69,1,2,0,2016,526
69,1,2,0,2017,476
69,1,2,0,2018,392
69,1,2,0,2019,504
69,1,2,0,2020,544
69,1,2,0,2021,517
69,1,2,0,2022,590
69,1,2,0,2023,478
69,1,2,1,2005,10
69,1,2,1,2006,13
69,1,2,1,2007,17
69,1,2,1,2008,19
69,1,2,1,2009,22
69,1,2,1,2010,21
69,1,2,1,2011,26
69,1,2,1,2012,26
69,1,2,1,2013,22
69,1,2,1,2014,29
69,1,2,1,2015,21
69,1,2,1,2016,23
69,1,2,1,2017,32
69,1,2,1,2018,26
69,1,2,1,2019,42
69,1,2,1,2020,40
69,1,2,1,2021,45
69,1,2,1,2022,41
69,1,2,1,2023,45
69,0,0,0,2005,165
69,0,0,0,2006,135
69,0,0,0,2007,136
69,0,0,0,2008,142
69,0,0,0,2009,135
69,0,0,0,2010,142
69,0,0,0,2011,194
69,0,0,0,2012,176
69,0,0,0,2013,156
69,0,0,0,2014,130
69,0,0,0,2015,137
69,0,0,0,2016,139
69,0,0,0,2017,145
69,0,0,0,2018,113
69,0,0,0,2019,137
69,0,0,0,2020,198
69,0,0,0,2021,208
69,0,0,0,2022,173
69,0,0,0,2023,135
69,0,0,1,2005,9
69,0,0,1,2006,15
69,0,0,1,2007,13
69,0,0,1,2008,10
69,0,0,1,2009,10
69,0,0,1,2010,16
69,0,0,1,2011,19
69,0,0,1,2012,18
69,0,0,1,2013,16
69,0,0,1,2014,24
69,0,0,1,2015,17
69,0,0,1,2016,21
69,0,0,1,2017,23
69,0,0,1,2018,18
69,0,0,1,2019,28
69,0,0,1,2020,39
69,0,0,1,2021,33
69,0,0,1,2022,32
69,0,0,1,2023,23
69,0,1,0,2005,232
69,0,1,0,2006,232
69,0,1,0,2007,233
69,0,1,0,2008,223
69,0,1,0,2009,272
69,0,1,0,2010,276
69,0,1,0,2011,289
69,0,1,0,2012,247
69,0,1,0,2013,291
69,0,1,0,2014,242
69,0,1,0,2015,225
69,0,1,0,2016,246
69,0,1,0,2017,252
69,0,1,0,2018,159
69,0,1,0,2019,190
69,0,1,0,2020,270
69,0,1,0,2021,291
69,0,1,0,2022,233
69,0,1,0,2023,191
69,0,1,1,2005,13
69,0,1,1,2006,20
69,0,1,1,2007,14
69,0,1,1,2008,11
69,0,1,1,2009,20
69,0,1,1,2010,13
69,0,1,1,2011,21
69,0,1,1,2012,22
69,0,1,1,2013,26
69,0,1,1,2014,21
69,0,1,1,2015,32
69,0,1,1,2016,25
69,0,1,1,2017,29
69,0,1,1,2018,29
69,0,1,1,2019,35
69,0,1,1,2020,52
69,0,1,1,2021,44
69,0,1,1,2022,56
69,0,1,1,2023,48
69,0,2,0,2005,83
69,0,2,0,2006,85
69,0,2,0,2007,107
69,0,2,0,2008,94
69,0,2,0,2009,120
69,0,2,0,2010,118
69,0,2,0,2011,135
69,0,2,0,2012,120
69,0,2,0,2013,134
69,0,2,0,2014,117
69,0,2,0,2015,148
69,0,2,0,2016,177
69,0,2,0,2017,176
69,0,2,0,2018,96
69,0,2,0,2019,143
69,0,2,0,2020,181
69,0,2,0,2021,195
69,0,2,0,2022,166
69,0,2,0,2023,156
69,0,2,1,2005,3
69,0,2,1,2006,4
69,0,2,1,2007,3
69,0,2,1,2008,5
69,0,2,1,2009,2
69,0,2,1,2010,7
69,0,2,1,2011,3
69,0,2,1,2012,8
69,0,2,1,2013,7
69,0,2,1,2014,7
69,0,2,1,2015,9
69,0,2,1,2016,6
69,0,2,1,2017,11
69,0,2,1,2018,5
69,0,2,1,2019,12
69,0,2,1,2020,13
69,0,2,1,2021,18
69,0,2,1,2022,17
69,0,2,1,2023,16
81,1,0,0,2005,14
81,1,0,0,2006,12
81,1,0,0,2007,11
81,1,0,0,2008,16
81,1,0,0,2009,12
81,1,0,0,2010,14
81,1,0,0,2011,11
81,1,0,0,2012,14
81,1,0,0,2013,9
81,1,0,0,2014,7
81,1,0,0,2015,9
81,1,0,0,2016,12
81,1,0,0,2017,8
81,1,0,0,2018,17
81,1,0,0,2019,8
81,1,0,0,2020,12
81,1,0,0,2021,12
81,1,0,0,2022,10
81,1,0,0,2023,17
81,1,0,1,2005,1
81,1,0,1,2006,0
81,1,0,1,2007,0
81,1,0,1,2008,2
81,1,0,1,2009,1
81,1,0,1,2010,2
81,1,0,1,2011,1
81,1,0,1,2012,1
81,1,0,1,2013,1
81,1,0,1,2014,1
81,1,0,1,2015,2
81,1,0,1,2016,0
81,1,0,1,2017,0
81,1,0,1,2018,0
81,1,0,1,2019,1
81,1,0,1,2020,1
81,1,0,1,2021,1
81,1,0,1,2022,3
81,1,0,1,2023,3
81,1,1,0,2005,12
81,1,1,0,2006,20
81,1,1,0,2007,14
81,1,1,0,2008,19
81,1,1,0,2009,17
81,1,1,0,2010,18
81,1,1,0,2011,21
81,1,1,0,2012,28
81,1,1,0,2013,13
81,1,1,0,2014,18
81,1,1,0,2015,16
81,1,1,0,2016,11
81,1,1,0,2017,13
81,1,1,0,2018,10
81,1,1,0,2019,12
81,1,1,0,2020,16
81,1,1,0,2021,6
81,1,1,0,2022,21
81,1,1,0,2023,8
81,1,1,1,2005,0
81,1,1,1,2006,0
81,1,1,1,2007,0
81,1,1,1,2008,0
81,1,1,1,2009,0
81,1,1,1,2010,2
81,1,1,1,2011,2
81,1,1,1,2012,2
81,1,1,1,2013,0
81,1,1,1,2014,1
81,1,1,1,2015,3
81,1,1,1,2016,3
81,1,1,1,2017,2
81,1,1,1,2018,2
81,1,1,1,2019,2
81,1,1,1,2020,1
81,1,1,1,2021,2
81,1,1,1,2022,1
81,1,1,1,2023,4
81,1,2,0,2005,10
81,1,2,0,2006,16
81,1,2,0,2007,11
81,1,2,0,2008,14
81,1,2,0,2009,20
81,1,2,0,2010,18
81,1,2,0,2011,19
81,1,2,0,2012,33
81,1,2,0,2013,29
81,1,2,0,2014,35
81,1,2,0,2015,25
81,1,2,0,2016,25
81,1,2,0,2017,33
81,1,2,0,2018,17
81,1,2,0,2019,26
81,1,2,0,2020,34
81,1,2,0,2021,33
81,1,2,0,2022,23
81,1,2,0,2023,27
81,1,2,1,2005,0
81,1,2,1,2006,1
81,1,2,1,2007,1
81,1,2,1,2008,0
81,1,2,1,2009,1
81,1,2,1,2010,0
81,1,2,1,2011,0
81,1,2,1,2012,2
81,1,2,1,2013,0
81,1,2,1,2014,1
81,1,2,1,2015,2
81,1,2,1,2016,1
81,1,2,1,2017,3
81,1,2,1,2018,2
81,1,2,1,2019,6
81,1,2,1,2020,2
81,1,2,1,2021,0
81,1,2,1,2022,0
81,1,2,1,2023,3
81,0,0,0,2005,4
81,0,0,0,2006,3
81,0,0,0,2007,4
81,0,0,0,2008,1
81,0,0,0,2009,1
81,0,0,0,2010,2
81,0,0,0,2011,2
81,0,0,0,2012,1
81,0,0,0,2013,0
81,0,0,0,2014,0
81,0,0,0,2015,2
81,0,0,0,2016,1
81,0,0,0,2017,2
81,0,0,0,2018,2
81,0,0,0,2019,3
81,0,0,0,2020,1
81,0,0,0,2021,0
81,0,0,0,2022,0
81,0,0,0,2023,1
81,0,0,1,2005,0
81,0,0,1,2006,0
81,0,0,1,2007,0
81,0,0,1,2008,0
81,0,0,1,2009,0
81,0,0,1,2010,0
81,0,0,1,2011,0
81,0,0,1,2012,0
81,0,0,1,2013,0
81,0,0,1,2014,0
81,0,0,1,2015,0
81,0,0,1,2016,0
81,0,0,1,2017,2
81,0,0,1,2018,0
81,0,0,1,2019,0
81,0,0,1,2020,0
81,0,0,1,2021,0
81,0,0,1,2022,0
81,0,0,1,2023,0
81,0,1,0,2005,6
81,0,1,0,2006,3
81,0,1,0,2007,3
81,0,1,0,2008,5
81,0,1,0,2009,5
81,0,1,0,2010,8
81,0,1,0,2011,5
81,0,1,0,2012,0
81,0,1,0,2013,3
81,0,1,0,2014,4
81,0,1,0,2015,7
81,0,1,0,2016,5
81,0,1,0,2017,6
81,0,1,0,2018,5
81,0,1,0,2019,0
81,0,1,0,2020,4
81,0,1,0,2021,5
81,0,1,0,2022,4
81,0,1,0,2023,3
81,0,1,1,2005,1
81,0,1,1,2006,0
81,0,1,1,2007,0
81,0,1,1,2008,1
81,0,1,1,2009,1
81,0,1,1,2010,1
81,0,1,1,2011,0
81,0,1,1,2012,0
81,0,1,1,2013,0
81,0,1,1,2014,1
81,0,1,1,2015,0
81,0,1,1,2016,1
81,0,1,1,2017,0
81,0,1,1,2018,1
81,0,1,1,2019,2
81,0,1,1,2020,0
81,0,1,1,2021,3
81,0,1,1,2022,1
81,0,1,1,2023,4
81,0,2,0,2005,5
81,0,2,0,2006,2
81,0,2,0,2007,0
81,0,2,0,2008,3
81,0,2,0,2009,5
81,0,2,0,2010,8
81,0,2,0,2011,3
81,0,2,0,2012,4
81,0,2,0,2013,6
81,0,2,0,2014,8
81,0,2,0,2015,5
81,0,2,0,2016,10
81,0,2,0,2017,8
81,0,2,0,2018,10
81,0,2,0,2019,9
81,0,2,0,2020,9
81,0,2,0,2021,13
81,0,2,0,2022,14
81,0,2,0,2023,5
81,0,2,1,2005,0
81,0,2,1,2006,0
81,0,2,1,2007,0
81,0,2,1,2008,0
81,0,2,1,2009,0
81,0,2,1,2010,0
81,0,2,1,2011,0
81,0,2,1,2012,0
81,0,2,1,2013,1
81,0,2,1,2014,0
81,0,2,1,2015,1
81,0,2,1,2016,1
81,0,2,1,2017,1
81,0,2,1,2018,1
81,0,2,1,2019,0
81,0,2,1,2020,0
81,0,2,1,2021,0
81,0,2,1,2022,0
81,0,2,1,2023,0
82,1,0,0,2005,486
82,1,0,0,2006,501
82,1,0,0,2007,434
82,1,0,0,2008,417
82,1,0,0,2009,428
82,1,0,0,2010,445
82,1,0,0,2011,494
82,1,0,0,2012,562
82,1,0,0,2013,569
82,1,0,0,2014,505
82,1,0,0,2015,482
82,1,0,0,2016,489
82,1,0,0,2017,509
82,1,0,0,2018,518
82,1,0,0,2019,517
82,1,0,0,2020,554
82,1,0,0,2021,523
82,1,0,0,2022,516
82,1,0,0,2023,534
82,1,0,1,2005,45
82,1,0,1,2006,41
82,1,0,1,2007,48
82,1,0,1,2008,57
82,1,0,1,2009,65
82,1,0,1,2010,53
82,1,0,1,2011,78
82,1,0,1,2012,71
82,1,0,1,2013,81
82,1,0,1,2014,77
82,1,0,1,2015,75
82,1,0,1,2016,86
82,1,0,1,2017,96
82,1,0,1,2018,117
82,1,0,1,2019,114
82,1,0,1,2020,139
82,1,0,1,2021,132
82,1,0,1,2022,117
82,1,0,1,2023,133
82,1,1,0,2005,876
82,1,1,0,2006,760
82,1,1,0,2007,643
82,1,1,0,2008,582
82,1,1,0,2009,626
82,1,1,0,2010,612
82,1,1,0,2011,654
82,1,1,0,2012,655
82,1,1,0,2013,581
82,1,1,0,2014,647
82,1,1,0,2015,683
82,1,1,0,2016,719
82,1,1,0,2017,640
82,1,1,0,2018,591
82,1,1,0,2019,682
82,1,1,0,2020,777
82,1,1,0,2021,661
82,1,1,0,2022,593
82,1,1,0,2023,563
82,1,1,1,2005,57
82,1,1,1,2006,58
82,1,1,1,2007,61
82,1,1,1,2008,46
82,1,1,1,2009,59
82,1,1,1,2010,59
82,1,1,1,2011,63
82,1,1,1,2012,85
82,1,1,1,2013,78
82,1,1,1,2014,82
82,1,1,1,2015,92
82,1,1,1,2016,101
82,1,1,1,2017,104
82,1,1,1,2018,124
82,1,1,1,2019,140
82,1,1,1,2020,184
82,1,1,1,2021,167
82,1,1,1,2022,151
82,1,1,1,2023,151
82,1,2,0,2005,411
82,1,2,0,2006,343
82,1,2,0,2007,306
82,1,2,0,2008,292
82,1,2,0,2009,341
82,1,2,0,2010,382
82,1,2,0,2011,428
82,1,2,0,2012,427
82,1,2,0,2013,417
82,1,2,0,2014,444
82,1,2,0,2015,498
82,1,2,0,2016,534
82,1,2,0,2017,568
82,1,2,0,2018,526
82,1,2,0,2019,585
82,1,2,0,2020,714
82,1,2,0,2021,599
82,1,2,0,2022,495
82,1,2,0,2023,540
82,1,2,1,2005,13
82,1,2,1,2006,13
82,1,2,1,2007,8
82,1,2,1,2008,15
82,1,2,1,2009,15
82,1,2,1,2010,19
82,1,2,1,2011,24
82,1,2,1,2012,20
82,1,2,1,2013,21
82,1,2,1,2014,21
82,1,2,1,2015,31
82,1,2,1,2016,29
82,1,2,1,2017,46
82,1,2,1,2018,25
82,1,2,1,2019,42
82,1,2,1,2020,60
82,1,2,1,2021,48
82,1,2,1,2022,42
82,1,2,1,2023,53
82,0,0,0,2005,125
82,0,0,0,2006,116
82,0,0,0,2007,95
82,0,0,0,2008,79
82,0,0,0,2009,87
82,0,0,0,2010,99
82,0,0,0,2011,86
82,0,0,0,2012,89
82,0,0,0,2013,126
82,0,0,0,2014,116
82,0,0,0,2015,125
82,0,0,0,2016,134
82,0,0,0,2017,114
82,0,0,0,2018,122
82,0,0,0,2019,142
82,0,0,0,2020,148
82,0,0,0,2021,169
82,0,0,0,2022,131
82,0,0,0,2023,111
82,0,0,1,2005,7
82,0,0,1,2006,6
82,0,0,1,2007,5
82,0,0,1,2008,4
82,0,0,1,2009,11
82,0,0,1,2010,11
82,0,0,1,2011,3
82,0,0,1,2012,7
82,0,0,1,2013,17
82,0,0,1,2014,13
82,0,0,1,2015,12
82,0,0,1,2016,10
82,0,0,1,2017,19
82,0,0,1,2018,24
82,0,0,1,2019,17
82,0,0,1,2020,30
82,0,0,1,2021,24
82,0,0,1,2022,27
82,0,0,1,2023,35
82,0,1,0,2005,302
82,0,1,0,2006,234
82,0,1,0,2007,228
82,0,1,0,2008,229
82,0,1,0,2009,228
82,0,1,0,2010,221
82,0,1,0,2011,221
82,0,1,0,2012,236
82,0,1,0,2013,259
82,0,1,0,2014,246
82,0,1,0,2015,230
82,0,1,0,2016,280
82,0,1,0,2017,290
82,0,1,0,2018,241
82,0,1,0,2019,252
82,0,1,0,2020,317
82,0,1,0,2021,275
82,0,1,0,2022,231
82,0,1,0,2023,217
82,0,1,1,2005,19
82,0,1,1,2006,17
82,0,1,1,2007,23
82,0,1,1,2008,21
82,0,1,1,2009,20
82,0,1,1,2010,22
82,0,1,1,2011,25
82,0,1,1,2012,25
82,0,1,1,2013,25
82,0,1,1,2014,35
82,0,1,1,2015,25
82,0,1,1,2016,31
82,0,1,1,2017,29
82,0,1,1,2018,40
82,0,1,1,2019,42
82,0,1,1,2020,56
82,0,1,1,2021,48
82,0,1,1,2022,43
82,0,1,1,2023,42
82,0,2,0,2005,143
82,0,2,0,2006,101
82,0,2,0,2007,101
82,0,2,0,2008,109
82,0,2,0,2009,109
82,0,2,0,2010,110
82,0,2,0,2011,126
82,0,2,0,2012,121
82,0,2,0,2013,150
82,0,2,0,2014,148
82,0,2,0,2015,171
82,0,2,0,2016,202
82,0,2,0,2017,202
82,0,2,0,2018,177
82,0,2,0,2019,197
82,0,2,0,2020,263
82,0,2,0,2021,238
82,0,2,0,2022,188
82,0,2,0,2023,188
82,0,2,1,2005,7
82,0,2,1,2006,8
82,0,2,1,2007,8
82,0,2,1,2008,2
82,0,2,1,2009,9
82,0,2,1,2010,4
82,0,2,1,2011,10
82,0,2,1,2012,14
82,0,2,1,2013,8
82,0,2,1,2014,12
82,0,2,1,2015,6
82,0,2,1,2016,10
82,0,2,1,2017,11
82,0,2,1,2018,4
82,0,2,1,2019,9
82,0,2,1,2020,16
82,0,2,1,2021,15
82,0,2,1,2022,14
82,0,2,1,2023,26
83,1,0,0,2005,278
83,1,0,0,2006,230
83,1,0,0,2007,229
83,1,0,0,2008,192
83,1,0,0,2009,217
83,1,0,0,2010,205
83,1,0,0,2011,273
83,1,0,0,2012,298
83,1,0,0,2013,291
83,1,0,0,2014,223
83,1,0,0,2015,234
83,1,0,0,2016,239
83,1,0,0,2017,227
83,1,0,0,2018,215
83,1,0,0,2019,281
83,1,0,0,2020,239
83,1,0,0,2021,223
83,1,0,0,2022,210
83,1,0,0,2023,210
83,1,0,1,2005,19
83,1,0,1,2006,27
83,1,0,1,2007,22
83,1,0,1,2008,18
83,1,0,1,2009,29
83,1,0,1,2010,22
83,1,0,1,2011,39
83,1,0,1,2012,41
83,1,0,1,2013,33
83,1,0,1,2014,42
83,1,0,1,2015,36
83,1,0,1,2016,42
83,1,0,1,2017,44
83,1,0,1,2018,46
83,1,0,1,2019,49
83,1,0,1,2020,51
83,1,0,1,2021,47
83,1,0,1,2022,40
83,1,0,1,2023,39
83,1,1,0,2005,557
83,1,1,0,2006,463
83,1,1,0,2007,370
83,1,1,0,2008,364
83,1,1,0,2009,382
83,1,1,0,2010,419
83,1,1,0,2011,517
83,1,1,0,2012,471
83,1,1,0,2013,387
83,1,1,0,2014,362
83,1,1,0,2015,438
83,1,1,0,2016,400
83,1,1,0,2017,381
83,1,1,0,2018,305
83,1,1,0,2019,387
83,1,1,0,2020,365
83,1,1,0,2021,327
83,1,1,0,2022,269
83,1,1,0,2023,253
83,1,1,1,2005,21
83,1,1,1,2006,25
83,1,1,1,2007,23
83,1,1,1,2008,25
83,1,1,1,2009,23
83,1,1,1,2010,24
83,1,1,1,2011,33
83,1,1,1,2012,32
83,1,1,1,2013,35
83,1,1,1,2014,25
83,1,1,1,2015,38
83,1,1,1,2016,49
83,1,1,1,2017,54
83,1,1,1,2018,44
83,1,1,1,2019,68
83,1,1,1,2020,56
83,1,1,1,2021,73
83,1,1,1,2022,73
83,1,1,1,2023,64
83,1,2,0,2005,289
83,1,2,0,2006,233
83,1,2,0,2007,209
83,1,2,0,2008,189
83,1,2,0,2009,197
83,1,2,0,2010,236
83,1,2,0,2011,282
83,1,2,0,2012,303
83,1,2,0,2013,262
83,1,2,0,2014,251
83,1,2,0,2015,312
83,1,2,0,2016,326
83,1,2,0,2017,305
83,1,2,0,2018,260
83,1,2,0,2019,362
83,1,2,0,2020,321
83,1,2,0,2021,307
83,1,2,0,2022,252
83,1,2,0,2023,273
83,1,2,1,2005,6
83,1,2,1,2006,13
83,1,2,1,2007,7
83,1,2,1,2008,10
83,1,2,1,2009,9
83,1,2,1,2010,10
83,1,2,1,2011,12
83,1,2,1,2012,15
83,1,2,1,2013,13
83,1,2,1,2014,8
83,1,2,1,2015,15
83,1,2,1,2016,15
83,1,2,1,2017,12
83,1,2,1,2018,13
83,1,2,1,2019,25
83,1,2,1,2020,21
83,1,2,1,2021,19
83,1,2,1,2022,16
83,1,2,1,2023,19
83,0,0,0,2005,61
83,0,0,0,2006,60
83,0,0,0,2007,32
83,0,0,0,2008,44
83,0,0,0,2009,48
83,0,0,0,2010,48
83,0,0,0,2011,70
83,0,0,0,2012,52
83,0,0,0,2013,49
83,0,0,0,2014,34
83,0,0,0,2015,39
83,0,0,0,2016,52
83,0,0,0,2017,44
83,0,0,0,2018,34
83,0,0,0,2019,58
83,0,0,0,2020,58
83,0,0,0,2021,50
83,0,0,0,2022,42
83,0,0,0,2023,39
83,0,0,1,2005,4
83,0,0,1,2006,2
83,0,0,1,2007,5
83,0,0,1,2008,8
83,0,0,1,2009,6
83,0,0,1,2010,0
83,0,0,1,2011,6
83,0,0,1,2012,5
83,0,0,1,2013,5
83,0,0,1,2014,6
83,0,0,1,2015,6
83,0,0,1,2016,11
83,0,0,1,2017,6
83,0,0,1,2018,4
83,0,0,1,2019,12
83,0,0,1,2020,9
83,0,0,1,2021,17
83,0,0,1,2022,10
83,0,0,1,2023,10
83,0,1,0,2005,239
83,0,1,0,2006,180
83,0,1,0,2007,156
83,0,1,0,2008,143
83,0,1,0,2009,167
83,0,1,0,2010,157
83,0,1,0,2011,205
83,0,1,0,2012,206
83,0,1,0,2013,189
83,0,1,0,2014,159
83,0,1,0,2015,184
83,0,1,0,2016,168
83,0,1,0,2017,157
83,0,1,0,2018,128
83,0,1,0,2019,160
83,0,1,0,2020,147
83,0,1,0,2021,108
83,0,1,0,2022,101
83,0,1,0,2023,102
83,0,1,1,2005,8
83,0,1,1,2006,15
83,0,1,1,2007,7
83,0,1,1,2008,2
83,0,1,1,2009,6
83,0,1,1,2010,16
83,0,1,1,2011,13
83,0,1,1,2012,21
83,0,1,1,2013,13
83,0,1,1,2014,9
83,0,1,1,2015,10
83,0,1,1,2016,10
83,0,1,1,2017,12
83,0,1,1,2018,18
83,0,1,1,2019,17
83,0,1,1,2020,16
83,0,1,1,2021,28
83,0,1,1,2022,19
83,0,1,1,2023,21
83,0,2,0,2005,83
83,0,2,0,2006,75
83,0,2,0,2007,57
83,0,2,0,2008,65
83,0,2,0,2009,65
83,0,2,0,2010,108
83,0,2,0,2011,130
83,0,2,0,2012,114
83,0,2,0,2013,107
83,0,2,0,2014,82
83,0,2,0,2015,101
83,0,2,0,2016,115
83,0,2,0,2017,136
83,0,2,0,2018,94
83,0,2,0,2019,126
83,0,2,0,2020,134
